type,x,y
ego,49.04,137.64
ego,49.28,137.64
ego,49.53,137.65
ego,49.77,137.66
ego,50.00,137.67
ego,50.23,137.67
ego,50.45,137.67
ego,50.66,137.67
ego,50.87,137.68
ego,51.07,137.68
ego,51.27,137.68
ego,51.46,137.68
ego,51.64,137.69
ego,51.82,137.69
ego,51.99,137.69
ego,52.16,137.69
ego,52.32,137.70
ego,52.47,137.70
ego,52.62,137.70
ego,52.75,137.70
ego,52.89,137.70
ego,53.01,137.70
ego,53.13,137.70
ego,53.25,137.70
ego,53.35,137.70
ego,53.45,137.70
ego,53.49,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.50,137.70
ego,53.51,137.70
ego,53.53,137.70
ego,53.55,137.69
ego,53.59,137.69
ego,53.65,137.69
ego,53.71,137.69
ego,53.78,137.69
ego,53.87,137.69
ego,53.97,137.69
ego,54.08,137.69
ego,54.21,137.69
ego,54.35,137.69
ego,54.50,137.69
ego,54.66,137.69
ego,54.84,137.69
ego,55.02,137.69
ego,55.22,137.69
ego,55.42,137.69
ego,55.63,137.69
ego,55.84,137.69
ego,56.06,137.69
ego,56.28,137.69
ego,56.51,137.69
ego,56.74,137.69
ego,56.97,137.69
ego,57.20,137.70
ego,57.44,137.70
ego,57.67,137.71
ego,57.90,137.72
ego,58.12,137.72
ego,58.34,137.73
ego,58.55,137.74
ego,58.75,137.75
ego,58.95,137.75
ego,59.14,137.76
ego,59.32,137.77
ego,59.50,137.78
ego,59.67,137.78
ego,59.83,137.79
ego,59.99,137.80
ego,60.14,137.80
ego,60.28,137.81
ego,60.41,137.81
ego,60.54,137.81
ego,60.66,137.82
ego,60.78,137.82
ego,60.89,137.82
ego,60.99,137.83
ego,61.06,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.07,137.83
ego,61.08,137.83
ego,61.10,137.83
ego,61.13,137.82
ego,61.17,137.82
ego,61.22,137.82
ego,61.28,137.81
ego,61.36,137.81
ego,61.44,137.81
ego,61.54,137.80
ego,61.66,137.80
ego,61.78,137.79
ego,61.92,137.79
ego,62.07,137.79
ego,62.23,137.79
ego,62.40,137.79
ego,62.59,137.78
ego,62.78,137.78
ego,62.98,137.79
ego,63.18,137.79
ego,63.38,137.79
ego,63.59,137.79
ego,63.81,137.78
ego,64.03,137.76
ego,64.25,137.75
ego,64.47,137.73
ego,64.70,137.73
ego,64.92,137.73
ego,65.15,137.73
ego,65.37,137.73
ego,65.58,137.73
ego,65.79,137.73
ego,65.99,137.73
ego,66.19,137.73
ego,66.38,137.72
ego,66.56,137.72
ego,66.74,137.71
ego,66.91,137.71
ego,67.08,137.71
ego,67.24,137.70
ego,67.39,137.71
ego,67.53,137.70
ego,67.67,137.70
ego,67.81,137.70
ego,67.94,137.69
ego,68.06,137.68
ego,68.18,137.67
ego,68.29,137.67
ego,68.39,137.66
ego,68.49,137.65
ego,68.58,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.61,137.64
ego,68.62,137.64
ego,68.64,137.64
ego,68.67,137.63
ego,68.71,137.63
ego,68.76,137.62
ego,68.82,137.61
ego,68.90,137.60
ego,68.98,137.59
ego,69.08,137.57
ego,69.19,137.55
ego,69.32,137.53
ego,69.45,137.50
ego,69.60,137.48
ego,69.76,137.45
ego,69.93,137.42
ego,70.11,137.38
ego,70.30,137.34
ego,70.49,137.30
ego,70.68,137.26
ego,70.89,137.21
ego,71.09,137.17
ego,71.30,137.14
ego,71.52,137.11
ego,71.74,137.08
ego,71.96,137.04
ego,72.18,136.99
ego,72.40,136.95
ego,72.62,136.90
ego,72.83,136.86
ego,73.05,136.83
ego,73.25,136.80
ego,73.45,136.76
ego,73.64,136.73
ego,73.83,136.70
ego,74.01,136.66
ego,74.18,136.63
ego,74.35,136.59
ego,74.51,136.56
ego,74.67,136.53
ego,74.82,136.50
ego,74.96,136.47
ego,75.10,136.44
ego,75.23,136.41
ego,75.35,136.38
ego,75.47,136.35
ego,75.58,136.32
ego,75.69,136.28
ego,75.79,136.25
ego,75.88,136.22
ego,75.95,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.96,136.20
ego,75.97,136.20
ego,75.97,136.20
ego,75.98,136.19
ego,75.99,136.19
ego,76.02,136.18
ego,76.06,136.17
ego,76.11,136.15
ego,76.16,136.13
ego,76.24,136.10
ego,76.32,136.07
ego,76.41,136.04
ego,76.52,136.00
ego,76.63,135.95
ego,76.76,135.90
ego,76.90,135.85
ego,77.05,135.78
ego,77.21,135.72
ego,77.38,135.65
ego,77.56,135.58
ego,77.75,135.52
ego,77.93,135.44
ego,78.12,135.36
ego,78.32,135.28
ego,78.51,135.19
ego,78.71,135.09
ego,78.91,135.00
ego,79.12,134.92
ego,79.33,134.84
ego,79.54,134.75
ego,79.75,134.67
ego,79.95,134.59
ego,80.15,134.51
ego,80.35,134.44
ego,80.54,134.36
ego,80.72,134.28
ego,80.89,134.21
ego,81.06,134.14
ego,81.23,134.07
ego,81.38,134.01
ego,81.54,133.95
ego,81.68,133.89
ego,81.82,133.83
ego,81.96,133.77
ego,82.09,133.71
ego,82.21,133.66
ego,82.33,133.60
ego,82.44,133.55
ego,82.54,133.49
ego,82.64,133.44
ego,82.73,133.40
ego,82.82,133.35
ego,82.88,133.32
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.90,133.31
ego,82.91,133.30
ego,82.92,133.29
ego,82.95,133.28
ego,82.98,133.26
ego,83.03,133.23
ego,83.08,133.20
ego,83.14,133.16
ego,83.22,133.12
ego,83.30,133.07
ego,83.40,133.01
ego,83.50,132.94
ego,83.62,132.87
ego,83.74,132.79
ego,83.88,132.70
ego,84.02,132.60
ego,84.17,132.49
ego,84.33,132.38
ego,84.49,132.27
ego,84.65,132.16
ego,84.83,132.05
ego,85.01,131.95
ego,85.20,131.84
ego,85.38,131.72
ego,85.57,131.60
ego,85.75,131.47
ego,85.94,131.35
ego,86.12,131.22
ego,86.31,131.10
ego,86.50,130.98
ego,86.68,130.87
ego,86.86,130.76
ego,87.04,130.66
ego,87.20,130.55
ego,87.36,130.45
ego,87.51,130.34
ego,87.66,130.25
ego,87.81,130.15
ego,87.94,130.06
ego,88.07,129.97
ego,88.20,129.88
ego,88.32,129.80
ego,88.44,129.72
ego,88.55,129.64
ego,88.65,129.56
ego,88.74,129.49
ego,88.83,129.41
ego,88.92,129.34
ego,89.00,129.27
ego,89.08,129.21
ego,89.13,129.17
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.14,129.16
ego,89.15,129.15
ego,89.17,129.14
ego,89.19,129.12
ego,89.22,129.09
ego,89.25,129.06
ego,89.30,129.02
ego,89.36,128.97
ego,89.42,128.91
ego,89.49,128.84
ego,89.58,128.76
ego,89.67,128.68
ego,89.76,128.58
ego,89.87,128.48
ego,89.98,128.36
ego,90.11,128.24
ego,90.24,128.11
ego,90.38,127.97
ego,90.52,127.82
ego,90.66,127.67
ego,90.80,127.52
ego,90.95,127.36
ego,91.10,127.20
ego,91.26,127.04
ego,91.43,126.89
ego,91.59,126.73
ego,91.76,126.56
ego,91.92,126.41
ego,92.09,126.25
ego,92.25,126.09
ego,92.41,125.94
ego,92.56,125.79
ego,92.71,125.65
ego,92.85,125.50
ego,92.99,125.37
ego,93.12,125.23
ego,93.25,125.10
ego,93.37,124.98
ego,93.49,124.86
ego,93.60,124.74
ego,93.71,124.63
ego,93.81,124.52
ego,93.91,124.42
ego,94.00,124.31
ego,94.09,124.22
ego,94.17,124.12
ego,94.25,124.03
ego,94.32,123.94
ego,94.39,123.86
ego,94.45,123.78
ego,94.51,123.72
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.52,123.70
ego,94.53,123.69
ego,94.54,123.67
ego,94.56,123.65
ego,94.58,123.62
ego,94.61,123.57
ego,94.65,123.52
ego,94.70,123.46
ego,94.75,123.39
ego,94.81,123.31
ego,94.87,123.22
ego,94.94,123.11
ego,95.02,123.00
ego,95.10,122.88
ego,95.19,122.74
ego,95.29,122.59
ego,95.39,122.44
ego,95.50,122.28
ego,95.62,122.12
ego,95.74,121.95
ego,95.86,121.77
ego,95.98,121.59
ego,96.11,121.41
ego,96.23,121.22
ego,96.36,121.04
ego,96.50,120.85
ego,96.64,120.66
ego,96.78,120.48
ego,96.92,120.30
ego,97.06,120.12
ego,97.20,119.94
ego,97.32,119.77
ego,97.45,119.60
ego,97.57,119.44
ego,97.68,119.28
ego,97.79,119.13
ego,97.90,118.98
ego,98.00,118.83
ego,98.10,118.69
ego,98.19,118.56
ego,98.28,118.43
ego,98.37,118.30
ego,98.45,118.18
ego,98.53,118.06
ego,98.60,117.95
ego,98.66,117.84
ego,98.73,117.74
ego,98.78,117.64
ego,98.84,117.55
ego,98.89,117.46
ego,98.94,117.38
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.96,117.34
ego,98.97,117.33
ego,98.98,117.31
ego,98.99,117.28
ego,99.01,117.25
ego,99.03,117.20
ego,99.06,117.15
ego,99.09,117.08
ego,99.13,117.00
ego,99.18,116.91
ego,99.22,116.81
ego,99.28,116.70
ego,99.34,116.58
ego,99.40,116.44
ego,99.47,116.30
ego,99.54,116.14
ego,99.62,115.97
ego,99.70,115.79
ego,99.79,115.61
ego,99.88,115.42
ego,99.98,115.23
ego,100.07,115.04
ego,100.17,114.84
ego,100.27,114.64
ego,100.37,114.44
ego,100.48,114.23
ego,100.59,114.03
ego,100.70,113.83
ego,100.81,113.63
ego,100.92,113.43
ego,101.03,113.24
ego,101.13,113.05
ego,101.22,112.87
ego,101.32,112.69
ego,101.40,112.51
ego,101.49,112.35
ego,101.57,112.18
ego,101.64,112.03
ego,101.72,111.87
ego,101.79,111.73
ego,101.85,111.58
ego,101.91,111.45
ego,101.97,111.32
ego,102.03,111.19
ego,102.08,111.07
ego,102.13,110.95
ego,102.18,110.84
ego,102.22,110.74
ego,102.26,110.64
ego,102.29,110.55
ego,102.32,110.47
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.33,110.45
ego,102.34,110.44
ego,102.34,110.42
ego,102.35,110.40
ego,102.36,110.36
ego,102.38,110.31
ego,102.40,110.25
ego,102.42,110.18
ego,102.45,110.09
ego,102.48,110.00
ego,102.51,109.89
ego,102.55,109.77
ego,102.58,109.64
ego,102.62,109.49
ego,102.67,109.34
ego,102.72,109.17
ego,102.78,108.99
ego,102.83,108.80
ego,102.89,108.61
ego,102.94,108.41
ego,103.00,108.20
ego,103.07,108.00
ego,103.14,107.79
ego,103.22,107.58
ego,103.29,107.36
ego,103.37,107.15
ego,103.45,106.93
ego,103.53,106.71
ego,103.61,106.50
ego,103.69,106.29
ego,103.76,106.08
ego,103.83,105.88
ego,103.90,105.68
ego,103.96,105.49
ego,104.02,105.31
ego,104.08,105.13
ego,104.13,104.96
ego,104.18,104.79
ego,104.23,104.63
ego,104.28,104.47
ego,104.32,104.32
ego,104.36,104.18
ego,104.39,104.04
ego,104.43,103.91
ego,104.46,103.79
ego,104.49,103.67
ego,104.52,103.55
ego,104.54,103.44
ego,104.56,103.34
ego,104.58,103.25
ego,104.59,103.19
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.59,103.18
ego,104.60,103.18
ego,104.60,103.18
ego,104.60,103.17
ego,104.60,103.15
ego,104.61,103.12
ego,104.61,103.08
ego,104.62,103.03
ego,104.63,102.97
ego,104.64,102.90
ego,104.65,102.81
ego,104.67,102.71
ego,104.68,102.60
ego,104.70,102.47
ego,104.72,102.34
ego,104.74,102.19
ego,104.76,102.03
ego,104.78,101.85
ego,104.80,101.67
ego,104.83,101.47
ego,104.87,101.26
ego,104.90,101.05
ego,104.93,100.83
ego,104.96,100.60
ego,104.99,100.37
ego,105.02,100.14
ego,105.06,99.91
ego,105.11,99.67
ego,105.16,99.44
ego,105.21,99.20
ego,105.26,98.97
ego,105.31,98.73
ego,105.36,98.50
ego,105.40,98.27
ego,105.45,98.05
ego,105.49,97.82
ego,105.52,97.59
ego,105.56,97.37
ego,105.60,97.15
ego,105.63,96.93
ego,105.66,96.71
ego,105.69,96.49
ego,105.72,96.27
ego,105.75,96.05
ego,105.77,95.83
ego,105.79,95.60
ego,105.81,95.38
ego,105.83,95.15
ego,105.85,94.93
ego,105.88,94.70
ego,105.91,94.48
ego,105.94,94.26
ego,105.97,94.03
ego,105.99,93.81
ego,106.02,93.59
ego,106.04,93.37
ego,106.06,93.15
ego,106.08,92.93
ego,106.08,92.71
ego,106.09,92.49
ego,106.08,92.26
ego,106.08,92.03
ego,106.07,91.80
ego,106.06,91.57
ego,106.05,91.34
ego,106.04,91.11
ego,106.03,90.89
ego,106.02,90.67
ego,106.01,90.46
ego,106.00,90.25
ego,105.99,90.05
ego,105.99,89.85
ego,105.98,89.66
ego,105.98,89.48
ego,105.98,89.30
ego,105.98,89.14
ego,105.99,88.98
ego,105.99,88.82
ego,106.00,88.68
ego,106.01,88.54
ego,106.03,88.41
ego,106.04,88.28
ego,106.05,88.17
ego,106.06,88.06
ego,106.07,87.96
ego,106.07,87.91
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.90
ego,106.07,87.89
ego,106.07,87.87
ego,106.07,87.85
ego,106.07,87.81
ego,106.07,87.76
ego,106.06,87.70
ego,106.06,87.62
ego,106.05,87.53
ego,106.05,87.43
ego,106.04,87.32
ego,106.03,87.20
ego,106.01,87.06
ego,106.00,86.91
ego,105.99,86.75
ego,105.97,86.57
ego,105.96,86.38
ego,105.95,86.18
ego,105.95,85.97
ego,105.94,85.75
ego,105.93,85.52
ego,105.93,85.29
ego,105.92,85.06
ego,105.91,84.81
ego,105.91,84.57
ego,105.90,84.32
ego,105.89,84.07
ego,105.87,83.82
ego,105.86,83.57
ego,105.85,83.32
ego,105.84,83.07
ego,105.82,82.81
ego,105.81,82.56
ego,105.80,82.31
ego,105.79,82.06
ego,105.78,81.81
ego,105.77,81.55
ego,105.76,81.30
ego,105.75,81.03
ego,105.73,80.77
ego,105.72,80.50
ego,105.71,80.22
ego,105.70,79.94
ego,105.69,79.65
ego,105.68,79.36
ego,105.66,79.07
ego,105.65,78.76
ego,105.64,78.46
ego,105.63,78.14
ego,105.62,77.83
ego,105.61,77.50
ego,105.61,77.17
ego,105.62,76.84
ego,105.62,76.50
ego,105.62,76.16
ego,105.62,75.81
ego,105.63,75.46
ego,105.64,75.11
ego,105.65,74.75
ego,105.66,74.39
ego,105.67,74.03
ego,105.68,73.67
ego,105.69,73.31
ego,105.71,72.94
ego,105.72,72.58
ego,105.74,72.22
ego,105.75,71.86
ego,105.76,71.50
ego,105.77,71.14
ego,105.78,70.78
ego,105.79,70.42
ego,105.80,70.06
ego,105.80,69.71
ego,105.81,69.36
ego,105.82,69.00
ego,105.82,68.65
ego,105.83,68.30
ego,105.84,67.96
ego,105.84,67.61
ego,105.85,67.26
ego,105.85,66.92
ego,105.86,66.57
ego,105.86,66.23
ego,105.86,65.88
ego,105.87,65.54
ego,105.87,65.20
ego,105.87,64.86
ego,105.88,64.52
ego,105.88,64.18
ego,105.88,63.84
ego,105.88,63.50
ego,105.88,63.16
ego,105.89,62.82
ego,105.89,62.48
ego,105.89,62.14
ego,105.89,61.80
ego,105.90,61.47
ego,105.90,61.13
ego,105.90,60.79
ego,105.90,60.45
ego,105.90,60.11
ego,105.91,59.77
ego,105.91,59.43
ego,105.91,59.09
ego,105.91,58.75
ego,105.91,58.42
ego,105.91,58.08
ego,105.92,57.74
ego,105.92,57.40
ego,105.92,57.06
ego,105.92,56.71
ego,105.92,56.37
ego,105.92,56.03
ego,105.93,55.69
ego,105.93,55.35
ego,105.93,55.01
ego,105.93,54.67
ego,105.93,54.33
ego,105.93,53.98
ego,105.93,53.64
ego,105.93,53.30
ego,105.94,52.96
ego,105.94,52.62
ego,105.94,52.27
ego,105.94,51.93
ego,105.94,51.59
ego,105.94,51.25
ego,105.94,50.90
ego,105.93,50.56
ego,105.92,50.22
ego,105.91,49.88
ego,105.91,49.55
ego,105.90,49.22
ego,105.91,48.89
ego,105.91,48.57
ego,105.92,48.26
ego,105.93,47.96
ego,105.94,47.66
ego,105.94,47.37
ego,105.95,47.08
ego,105.95,46.80
ego,105.95,46.52
ego,105.95,46.24
ego,105.94,45.97
ego,105.93,45.70
ego,105.91,45.43
ego,105.89,45.16
ego,105.87,44.88
ego,105.85,44.61
ego,105.83,44.33
ego,105.81,44.05
ego,105.79,43.76
ego,105.76,43.47
ego,105.75,43.18
ego,105.73,42.87
ego,105.72,42.57
ego,105.71,42.26
ego,105.70,41.95
ego,105.71,41.63
ego,105.72,41.32
ego,105.73,41.00
ego,105.76,40.69
ego,105.80,40.39
ego,105.85,40.09
ego,105.90,39.80
ego,105.95,39.51
ego,106.01,39.23
ego,106.05,38.97
ego,106.09,38.76
ego,106.11,38.62
ego,106.12,38.54
ego,106.12,38.53
ego,106.12,38.53
ego,106.12,38.53
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.52
ego,106.12,38.51
ego,106.13,38.49
ego,106.13,38.46
ego,106.13,38.42
ego,106.13,38.37
ego,106.14,38.31
ego,106.14,38.23
ego,106.15,38.15
ego,106.16,38.05
ego,106.17,37.94
ego,106.18,37.82
ego,106.18,37.69
ego,106.19,37.55
ego,106.19,37.41
ego,106.19,37.26
ego,106.19,37.11
ego,106.19,36.95
ego,106.20,36.78
ego,106.21,36.62
ego,106.22,36.45
ego,106.23,36.28
ego,106.24,36.11
ego,106.24,35.94
ego,106.24,35.77
ego,106.23,35.61
ego,106.22,35.46
ego,106.21,35.31
ego,106.20,35.17
ego,106.19,35.03
ego,106.18,34.89
ego,106.16,34.75
ego,106.14,34.61
ego,106.13,34.47
ego,106.11,34.31
ego,106.10,34.16
ego,106.10,33.99
ego,106.10,33.83
ego,106.10,33.66
ego,106.10,33.50
ego,106.10,33.33
ego,106.09,33.16
ego,106.08,33.00
ego,106.07,32.85
ego,106.06,32.70
ego,106.05,32.55
ego,106.04,32.41
ego,106.03,32.28
ego,106.02,32.15
ego,106.01,32.02
ego,105.99,31.91
ego,105.98,31.79
ego,105.96,31.69
ego,105.94,31.58
ego,105.93,31.49
ego,105.91,31.40
ego,105.91,31.38
ego,105.91,31.37
ego,105.90,31.37
ego,105.90,31.35
ego,105.90,31.33
ego,105.89,31.29
ego,105.88,31.25
ego,105.87,31.19
ego,105.85,31.12
ego,105.84,31.05
ego,105.81,30.96
ego,105.79,30.87
ego,105.76,30.77
ego,105.73,30.66
ego,105.69,30.55
ego,105.66,30.43
ego,105.62,30.31
ego,105.58,30.18
ego,105.54,30.05
ego,105.51,29.91
ego,105.47,29.77
ego,105.44,29.62
ego,105.40,29.48
ego,105.36,29.33
ego,105.33,29.19
ego,105.29,29.04
ego,105.25,28.90
ego,105.21,28.76
ego,105.17,28.62
ego,105.13,28.48
ego,105.09,28.34
ego,105.05,28.20
ego,105.01,28.07
ego,104.97,27.93
ego,104.92,27.80
ego,104.88,27.68
ego,104.83,27.56
ego,104.79,27.44
ego,104.74,27.33
ego,104.70,27.23
ego,104.65,27.13
ego,104.61,27.04
ego,104.57,26.95
ego,104.53,26.87
ego,104.52,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.83
ego,104.51,26.82
ego,104.50,26.80
ego,104.49,26.78
ego,104.47,26.74
ego,104.45,26.70
ego,104.42,26.65
ego,104.39,26.59
ego,104.36,26.52
ego,104.32,26.45
ego,104.27,26.37
ego,104.22,26.29
ego,104.17,26.20
ego,104.12,26.11
ego,104.06,26.01
ego,104.00,25.90
ego,103.93,25.78
ego,103.87,25.66
ego,103.81,25.54
ego,103.75,25.40
ego,103.69,25.27
ego,103.62,25.14
ego,103.56,25.02
ego,103.49,24.89
ego,103.42,24.77
ego,103.36,24.66
ego,103.29,24.55
ego,103.23,24.45
