type,x,y
ego,-41.70,-42.14
ego,-41.70,-42.28
ego,-41.70,-42.42
ego,-41.70,-42.57
ego,-41.71,-42.72
ego,-41.72,-42.87
ego,-41.73,-43.03
ego,-41.73,-43.18
ego,-41.74,-43.33
ego,-41.74,-43.48
ego,-41.73,-43.63
ego,-41.73,-43.78
ego,-41.72,-43.93
ego,-41.71,-44.07
ego,-41.70,-44.21
ego,-41.69,-44.36
ego,-41.69,-44.50
ego,-41.68,-44.64
ego,-41.68,-44.77
ego,-41.67,-44.91
ego,-41.66,-45.04
ego,-41.64,-45.16
ego,-41.62,-45.29
ego,-41.60,-45.41
ego,-41.58,-45.53
ego,-41.56,-45.64
ego,-41.54,-45.75
ego,-41.51,-45.86
ego,-41.48,-45.97
ego,-41.46,-46.08
ego,-41.43,-46.19
ego,-41.40,-46.30
ego,-41.37,-46.42
ego,-41.35,-46.54
ego,-41.32,-46.66
ego,-41.30,-46.78
ego,-41.28,-46.89
ego,-41.25,-47.01
ego,-41.23,-47.12
ego,-41.19,-47.24
ego,-41.16,-47.34
ego,-41.13,-47.45
ego,-41.10,-47.56
ego,-41.06,-47.67
ego,-41.03,-47.78
ego,-40.99,-47.89
ego,-40.95,-48.00
ego,-40.91,-48.12
ego,-40.87,-48.25
ego,-40.84,-48.37
ego,-40.80,-48.50
ego,-40.75,-48.63
ego,-40.71,-48.75
ego,-40.66,-48.87
ego,-40.61,-48.99
ego,-40.56,-49.11
ego,-40.51,-49.22
ego,-40.46,-49.33
ego,-40.41,-49.44
ego,-40.36,-49.55
ego,-40.31,-49.66
ego,-40.26,-49.77
ego,-40.21,-49.88
ego,-40.17,-49.99
ego,-40.12,-50.10
ego,-40.08,-50.20
ego,-40.03,-50.31
ego,-39.98,-50.41
ego,-39.93,-50.51
ego,-39.87,-50.60
ego,-39.82,-50.70
ego,-39.77,-50.80
ego,-39.71,-50.89
ego,-39.65,-50.99
ego,-39.59,-51.08
ego,-39.53,-51.18
ego,-39.47,-51.28
ego,-39.41,-51.38
ego,-39.34,-51.49
ego,-39.29,-51.60
ego,-39.23,-51.71
ego,-39.17,-51.82
ego,-39.10,-51.92
ego,-39.04,-52.02
ego,-38.98,-52.12
ego,-38.91,-52.22
ego,-38.85,-52.32
ego,-38.78,-52.41
ego,-38.72,-52.50
ego,-38.65,-52.59
ego,-38.58,-52.68
ego,-38.51,-52.77
ego,-38.45,-52.86
ego,-38.39,-52.95
ego,-38.33,-53.05
ego,-38.26,-53.14
ego,-38.20,-53.23
ego,-38.13,-53.32
ego,-38.07,-53.41
ego,-38.00,-53.50
ego,-37.93,-53.58
ego,-37.86,-53.67
ego,-37.78,-53.75
ego,-37.71,-53.83
ego,-37.63,-53.91
ego,-37.56,-53.99
ego,-37.48,-54.07
ego,-37.40,-54.15
ego,-37.32,-54.23
ego,-37.24,-54.31
ego,-37.17,-54.39
ego,-37.09,-54.47
ego,-37.02,-54.56
ego,-36.94,-54.63
ego,-36.86,-54.71
ego,-36.78,-54.79
ego,-36.70,-54.86
ego,-36.61,-54.94
ego,-36.53,-55.01
ego,-36.44,-55.08
ego,-36.35,-55.14
ego,-36.26,-55.21
ego,-36.17,-55.28
ego,-36.08,-55.34
ego,-35.99,-55.41
ego,-35.91,-55.48
ego,-35.82,-55.55
ego,-35.74,-55.62
ego,-35.65,-55.69
ego,-35.56,-55.76
ego,-35.47,-55.82
ego,-35.38,-55.88
ego,-35.30,-55.95
ego,-35.20,-56.01
ego,-35.11,-56.06
ego,-35.02,-56.12
ego,-34.92,-56.17
ego,-34.83,-56.22
ego,-34.73,-56.27
ego,-34.63,-56.32
ego,-34.53,-56.38
ego,-34.44,-56.43
ego,-34.34,-56.49
ego,-34.25,-56.55
ego,-34.15,-56.60
ego,-34.06,-56.65
ego,-33.96,-56.70
ego,-33.86,-56.75
ego,-33.77,-56.80
ego,-33.67,-56.84
ego,-33.57,-56.89
ego,-33.47,-56.93
ego,-33.37,-56.97
ego,-33.26,-57.00
ego,-33.16,-57.04
ego,-33.06,-57.07
ego,-32.95,-57.10
ego,-32.85,-57.13
ego,-32.74,-57.16
ego,-32.63,-57.19
ego,-32.52,-57.22
ego,-32.42,-57.24
ego,-32.31,-57.27
ego,-32.20,-57.29
ego,-32.08,-57.31
ego,-31.97,-57.33
ego,-31.85,-57.35
ego,-31.72,-57.38
ego,-31.60,-57.40
ego,-31.46,-57.41
ego,-31.33,-57.43
ego,-31.19,-57.45
ego,-31.04,-57.47
ego,-30.90,-57.49
ego,-30.74,-57.51
ego,-30.58,-57.53
ego,-30.40,-57.55
ego,-30.22,-57.57
ego,-30.02,-57.59
ego,-29.81,-57.60
ego,-29.60,-57.62
ego,-29.37,-57.63
ego,-29.14,-57.64
ego,-28.90,-57.65
ego,-28.66,-57.65
ego,-28.42,-57.65
ego,-28.17,-57.66
ego,-27.92,-57.66
ego,-27.67,-57.67
ego,-27.42,-57.67
ego,-27.17,-57.67
ego,-26.92,-57.67
ego,-26.68,-57.67
ego,-26.45,-57.67
ego,-26.22,-57.67
ego,-26.00,-57.66
ego,-25.78,-57.66
ego,-25.56,-57.67
ego,-25.35,-57.67
ego,-25.14,-57.67
ego,-24.93,-57.68
ego,-24.72,-57.68
ego,-24.51,-57.69
ego,-24.29,-57.69
ego,-24.07,-57.70
ego,-23.85,-57.71
ego,-23.63,-57.71
ego,-23.40,-57.72
ego,-23.17,-57.72
ego,-22.94,-57.73
ego,-22.71,-57.73
ego,-22.48,-57.73
ego,-22.25,-57.72
ego,-22.02,-57.71
ego,-21.80,-57.71
ego,-21.58,-57.70
ego,-21.36,-57.70
ego,-21.15,-57.70
ego,-20.94,-57.70
ego,-20.73,-57.71
ego,-20.53,-57.70
ego,-20.32,-57.70
ego,-20.11,-57.71
ego,-19.89,-57.71
ego,-19.67,-57.71
ego,-19.45,-57.71
ego,-19.23,-57.72
ego,-19.00,-57.72
ego,-18.77,-57.72
ego,-18.54,-57.72
ego,-18.31,-57.72
ego,-18.08,-57.71
ego,-17.85,-57.70
ego,-17.63,-57.70
ego,-17.41,-57.69
ego,-17.19,-57.69
ego,-16.97,-57.69
ego,-16.75,-57.69
ego,-16.53,-57.70
ego,-16.31,-57.70
ego,-16.09,-57.70
ego,-15.86,-57.71
ego,-15.63,-57.71
ego,-15.40,-57.71
ego,-15.17,-57.71
ego,-14.94,-57.70
ego,-14.71,-57.70
ego,-14.48,-57.70
ego,-14.25,-57.69
ego,-14.03,-57.69
ego,-13.80,-57.69
ego,-13.57,-57.69
ego,-13.35,-57.69
ego,-13.12,-57.69
ego,-12.90,-57.68
ego,-12.68,-57.68
ego,-12.46,-57.67
ego,-12.24,-57.66
ego,-12.03,-57.66
ego,-11.82,-57.66
ego,-11.60,-57.66
ego,-11.39,-57.65
ego,-11.18,-57.65
ego,-10.96,-57.65
ego,-10.75,-57.65
ego,-10.52,-57.64
ego,-10.30,-57.64
ego,-10.07,-57.65
ego,-9.84,-57.65
ego,-9.61,-57.65
ego,-9.38,-57.64
ego,-9.15,-57.63
ego,-8.92,-57.63
ego,-8.69,-57.62
ego,-8.47,-57.62
ego,-8.24,-57.62
ego,-8.02,-57.62
ego,-7.80,-57.62
ego,-7.58,-57.62
ego,-7.36,-57.62
ego,-7.14,-57.62
ego,-6.92,-57.62
ego,-6.70,-57.62
ego,-6.48,-57.61
ego,-6.26,-57.61
ego,-6.04,-57.61
ego,-5.83,-57.60
ego,-5.62,-57.59
ego,-5.40,-57.59
ego,-5.19,-57.58
ego,-4.97,-57.58
ego,-4.75,-57.58
ego,-4.53,-57.57
ego,-4.30,-57.57
ego,-4.07,-57.56
ego,-3.85,-57.56
ego,-3.62,-57.56
ego,-3.39,-57.55
ego,-3.16,-57.55
ego,-2.93,-57.55
ego,-2.70,-57.55
ego,-2.48,-57.55
ego,-2.25,-57.54
ego,-2.03,-57.54
ego,-1.80,-57.53
ego,-1.59,-57.52
ego,-1.37,-57.51
ego,-1.15,-57.51
ego,-0.94,-57.51
ego,-0.73,-57.51
ego,-0.51,-57.51
ego,-0.29,-57.51
ego,-0.07,-57.51
ego,0.15,-57.51
ego,0.38,-57.51
ego,0.61,-57.50
ego,0.84,-57.50
ego,1.07,-57.49
ego,1.30,-57.48
ego,1.53,-57.48
ego,1.75,-57.47
ego,1.97,-57.47
ego,2.19,-57.46
ego,2.40,-57.46
ego,2.60,-57.46
ego,2.80,-57.45
ego,2.99,-57.45
ego,3.18,-57.45
ego,3.36,-57.44
ego,3.53,-57.44
ego,3.69,-57.44
ego,3.85,-57.44
ego,4.00,-57.44
ego,4.15,-57.44
ego,4.29,-57.44
ego,4.42,-57.44
ego,4.55,-57.44
ego,4.67,-57.44
ego,4.78,-57.44
ego,4.89,-57.45
ego,4.99,-57.45
ego,5.09,-57.45
ego,5.15,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.16,-57.45
ego,5.17,-57.45
ego,5.17,-57.45
ego,5.18,-57.45
ego,5.20,-57.45
ego,5.23,-57.45
ego,5.27,-57.44
ego,5.32,-57.44
ego,5.38,-57.44
ego,5.46,-57.44
ego,5.54,-57.44
ego,5.64,-57.44
ego,5.76,-57.43
ego,5.88,-57.43
ego,6.02,-57.43
ego,6.17,-57.43
ego,6.33,-57.43
ego,6.51,-57.43
ego,6.70,-57.43
ego,6.90,-57.43
ego,7.11,-57.42
ego,7.33,-57.42
ego,7.56,-57.42
ego,7.79,-57.42
ego,8.03,-57.42
ego,8.27,-57.42
ego,8.52,-57.43
ego,8.76,-57.44
ego,9.01,-57.45
ego,9.26,-57.46
ego,9.51,-57.46
ego,9.75,-57.47
ego,10.00,-57.47
ego,10.25,-57.47
ego,10.50,-57.48
ego,10.75,-57.48
ego,11.00,-57.49
ego,11.25,-57.49
ego,11.50,-57.49
ego,11.75,-57.49
ego,12.00,-57.49
ego,12.25,-57.49
ego,12.49,-57.49
ego,12.74,-57.48
ego,12.98,-57.48
ego,13.22,-57.48
ego,13.46,-57.47
ego,13.70,-57.47
ego,13.94,-57.47
ego,14.18,-57.47
ego,14.41,-57.47
ego,14.64,-57.47
ego,14.87,-57.47
ego,15.10,-57.47
ego,15.33,-57.47
ego,15.56,-57.47
ego,15.79,-57.47
ego,16.02,-57.47
ego,16.24,-57.47
ego,16.47,-57.47
ego,16.70,-57.47
ego,16.93,-57.47
ego,17.15,-57.47
ego,17.38,-57.47
ego,17.61,-57.48
ego,17.83,-57.48
ego,18.06,-57.48
ego,18.29,-57.48
ego,18.52,-57.48
ego,18.74,-57.49
ego,18.97,-57.49
ego,19.20,-57.49
ego,19.43,-57.49
ego,19.66,-57.49
ego,19.89,-57.49
ego,20.12,-57.49
ego,20.35,-57.49
ego,20.59,-57.50
ego,20.82,-57.50
ego,21.05,-57.50
ego,21.29,-57.51
ego,21.52,-57.51
ego,21.76,-57.51
ego,21.99,-57.52
ego,22.23,-57.52
ego,22.47,-57.52
ego,22.71,-57.52
ego,22.95,-57.53
ego,23.20,-57.53
ego,23.44,-57.53
ego,23.69,-57.54
ego,23.93,-57.54
ego,24.18,-57.54
ego,24.43,-57.54
ego,24.68,-57.54
ego,24.93,-57.55
ego,25.18,-57.55
ego,25.43,-57.55
ego,25.68,-57.55
ego,25.93,-57.55
ego,26.18,-57.56
ego,26.44,-57.56
ego,26.69,-57.56
ego,26.94,-57.57
ego,27.19,-57.57
ego,27.44,-57.57
ego,27.69,-57.57
ego,27.95,-57.56
ego,28.20,-57.56
ego,28.45,-57.55
ego,28.71,-57.54
ego,28.96,-57.54
ego,29.22,-57.53
ego,29.47,-57.53
ego,29.73,-57.53
ego,29.98,-57.53
ego,30.24,-57.53
ego,30.49,-57.53
ego,30.75,-57.53
ego,31.00,-57.53
ego,31.26,-57.52
ego,31.51,-57.52
ego,31.77,-57.52
ego,32.03,-57.52
ego,32.28,-57.52
ego,32.54,-57.52
ego,32.80,-57.51
ego,33.06,-57.51
ego,33.32,-57.51
ego,33.58,-57.51
ego,33.84,-57.50
ego,34.10,-57.50
ego,34.36,-57.50
ego,34.62,-57.50
ego,34.88,-57.49
ego,35.14,-57.49
ego,35.40,-57.49
ego,35.66,-57.48
ego,35.92,-57.48
ego,36.18,-57.47
ego,36.45,-57.47
ego,36.71,-57.47
ego,36.97,-57.47
ego,37.23,-57.47
ego,37.49,-57.47
ego,37.75,-57.47
ego,38.01,-57.46
ego,38.27,-57.46
ego,38.53,-57.46
ego,38.79,-57.46
ego,39.04,-57.46
ego,39.30,-57.46
ego,39.56,-57.46
ego,39.82,-57.46
ego,40.08,-57.45
ego,40.33,-57.45
ego,40.59,-57.45
ego,40.85,-57.45
ego,41.10,-57.45
ego,41.36,-57.45
ego,41.61,-57.45
ego,41.87,-57.45
ego,42.13,-57.45
ego,42.38,-57.45
ego,42.64,-57.44
ego,42.89,-57.44
ego,43.15,-57.44
ego,43.41,-57.44
ego,43.67,-57.44
ego,43.92,-57.44
ego,44.18,-57.44
ego,44.44,-57.44
ego,44.70,-57.44
ego,44.96,-57.44
ego,45.23,-57.44
ego,45.49,-57.44
ego,45.75,-57.44
ego,46.01,-57.44
ego,46.28,-57.44
ego,46.54,-57.44
ego,46.81,-57.44
ego,47.07,-57.44
ego,47.34,-57.44
ego,47.61,-57.44
ego,47.87,-57.44
ego,48.14,-57.44
ego,48.42,-57.44
ego,48.69,-57.44
ego,48.97,-57.44
ego,49.24,-57.44
ego,49.52,-57.44
ego,49.80,-57.45
ego,50.08,-57.45
ego,50.36,-57.45
ego,50.64,-57.45
ego,50.93,-57.45
ego,51.21,-57.45
ego,51.49,-57.45
ego,51.78,-57.45
ego,52.07,-57.45
ego,52.35,-57.45
ego,52.64,-57.45
ego,52.93,-57.45
ego,53.22,-57.46
ego,53.50,-57.46
ego,53.79,-57.46
ego,54.08,-57.46
ego,54.37,-57.46
ego,54.67,-57.46
ego,54.96,-57.46
ego,55.25,-57.46
ego,55.55,-57.46
ego,55.84,-57.46
ego,56.14,-57.46
ego,56.43,-57.46
ego,56.73,-57.47
ego,57.03,-57.47
ego,57.32,-57.47
ego,57.62,-57.47
ego,57.92,-57.47
ego,58.22,-57.47
ego,58.53,-57.47
ego,58.83,-57.47
ego,59.13,-57.48
ego,59.43,-57.49
ego,59.73,-57.51
ego,60.02,-57.52
ego,60.32,-57.53
ego,60.61,-57.53
ego,60.90,-57.54
ego,61.19,-57.54
ego,61.48,-57.55
ego,61.75,-57.56
ego,62.02,-57.57
ego,62.29,-57.58
ego,62.54,-57.59
ego,62.79,-57.59
ego,63.03,-57.59
ego,63.27,-57.60
ego,63.50,-57.60
ego,63.73,-57.60
ego,63.95,-57.60
ego,64.16,-57.59
ego,64.37,-57.59
ego,64.57,-57.58
ego,64.76,-57.57
ego,64.95,-57.56
ego,65.13,-57.56
ego,65.31,-57.55
ego,65.48,-57.55
ego,65.64,-57.54
ego,65.80,-57.54
ego,65.95,-57.53
ego,66.10,-57.52
ego,66.24,-57.51
ego,66.37,-57.50
ego,66.50,-57.49
ego,66.63,-57.48
ego,66.75,-57.47
ego,66.86,-57.46
ego,66.97,-57.45
ego,67.07,-57.44
ego,67.17,-57.43
ego,67.26,-57.42
ego,67.31,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.32,-57.42
ego,67.33,-57.42
ego,67.35,-57.42
ego,67.38,-57.41
ego,67.42,-57.41
ego,67.47,-57.40
ego,67.53,-57.39
ego,67.61,-57.38
ego,67.69,-57.37
ego,67.79,-57.36
ego,67.91,-57.34
ego,68.03,-57.33
ego,68.17,-57.31
ego,68.31,-57.29
ego,68.48,-57.27
ego,68.65,-57.24
ego,68.83,-57.22
ego,69.01,-57.20
ego,69.21,-57.18
ego,69.40,-57.16
ego,69.60,-57.13
ego,69.81,-57.10
ego,70.02,-57.06
ego,70.23,-57.02
ego,70.44,-56.98
ego,70.66,-56.95
ego,70.88,-56.91
ego,71.10,-56.88
ego,71.32,-56.84
ego,71.54,-56.80
ego,71.75,-56.76
ego,71.95,-56.73
ego,72.15,-56.70
ego,72.34,-56.66
ego,72.53,-56.63
ego,72.71,-56.59
ego,72.88,-56.56
ego,73.05,-56.52
ego,73.21,-56.48
ego,73.36,-56.44
ego,73.51,-56.41
ego,73.65,-56.37
ego,73.79,-56.34
ego,73.92,-56.30
ego,74.05,-56.27
ego,74.17,-56.23
ego,74.28,-56.20
ego,74.39,-56.17
ego,74.50,-56.13
ego,74.59,-56.10
ego,74.69,-56.07
ego,74.77,-56.05
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.80,-56.04
ego,74.81,-56.04
ego,74.81,-56.04
ego,74.83,-56.03
ego,74.86,-56.02
ego,74.90,-56.01
ego,74.95,-55.99
ego,75.01,-55.97
ego,75.08,-55.95
ego,75.16,-55.92
ego,75.26,-55.89
ego,75.36,-55.85
ego,75.48,-55.81
ego,75.61,-55.76
ego,75.75,-55.71
ego,75.90,-55.66
ego,76.07,-55.61
ego,76.24,-55.55
ego,76.42,-55.50
ego,76.60,-55.43
ego,76.79,-55.36
ego,76.98,-55.29
ego,77.17,-55.22
ego,77.38,-55.16
ego,77.58,-55.09
ego,77.78,-55.01
ego,77.99,-54.93
ego,78.19,-54.84
ego,78.39,-54.75
ego,78.60,-54.67
ego,78.80,-54.59
ego,79.00,-54.51
ego,79.19,-54.43
ego,79.37,-54.36
ego,79.55,-54.28
ego,79.72,-54.20
ego,79.88,-54.12
ego,80.04,-54.05
ego,80.19,-53.97
ego,80.34,-53.90
ego,80.48,-53.83
ego,80.61,-53.76
ego,80.74,-53.70
ego,80.87,-53.63
ego,80.99,-53.58
ego,81.10,-53.52
ego,81.21,-53.46
ego,81.32,-53.41
ego,81.41,-53.36
ego,81.51,-53.31
ego,81.60,-53.26
ego,81.68,-53.21
ego,81.73,-53.19
ego,81.73,-53.18
ego,81.73,-53.18
ego,81.73,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.74,-53.18
ego,81.75,-53.18
ego,81.76,-53.17
ego,81.79,-53.15
ego,81.82,-53.13
ego,81.86,-53.11
ego,81.92,-53.07
ego,81.98,-53.03
ego,82.05,-52.99
ego,82.14,-52.93
ego,82.23,-52.87
ego,82.34,-52.81
ego,82.45,-52.73
ego,82.58,-52.66
ego,82.72,-52.58
ego,82.87,-52.49
ego,83.02,-52.39
ego,83.18,-52.29
ego,83.34,-52.18
ego,83.52,-52.09
ego,83.69,-51.99
ego,83.87,-51.88
ego,84.05,-51.76
ego,84.22,-51.64
ego,84.39,-51.51
ego,84.57,-51.38
ego,84.76,-51.25
ego,84.94,-51.12
ego,85.12,-51.00
ego,85.30,-50.87
ego,85.47,-50.75
ego,85.64,-50.63
ego,85.80,-50.51
ego,85.95,-50.39
ego,86.10,-50.28
ego,86.25,-50.18
ego,86.39,-50.07
ego,86.53,-49.97
ego,86.66,-49.87
ego,86.78,-49.78
ego,86.90,-49.68
ego,87.01,-49.59
ego,87.12,-49.51
ego,87.22,-49.42
ego,87.32,-49.34
ego,87.41,-49.26
ego,87.50,-49.18
ego,87.58,-49.10
ego,87.66,-49.03
ego,87.73,-48.96
ego,87.80,-48.90
ego,87.86,-48.85
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.87,-48.84
ego,87.89,-48.82
ego,87.91,-48.81
ego,87.94,-48.78
ego,87.97,-48.75
ego,88.02,-48.70
ego,88.07,-48.65
ego,88.13,-48.59
ego,88.20,-48.52
ego,88.29,-48.45
ego,88.38,-48.36
ego,88.48,-48.27
ego,88.59,-48.17
ego,88.70,-48.06
ego,88.82,-47.93
ego,88.95,-47.80
ego,89.09,-47.68
ego,89.23,-47.55
ego,89.38,-47.41
ego,89.52,-47.27
ego,89.66,-47.12
ego,89.81,-46.97
ego,89.96,-46.82
ego,90.12,-46.67
ego,90.28,-46.51
ego,90.42,-46.35
ego,90.57,-46.18
ego,90.71,-46.02
ego,90.85,-45.85
ego,90.99,-45.70
ego,91.13,-45.55
ego,91.26,-45.40
ego,91.39,-45.25
ego,91.52,-45.11
ego,91.63,-44.98
ego,91.74,-44.84
ego,91.85,-44.71
ego,91.95,-44.59
ego,92.05,-44.46
ego,92.14,-44.35
ego,92.22,-44.23
ego,92.30,-44.12
ego,92.38,-44.01
ego,92.46,-43.91
ego,92.53,-43.81
ego,92.59,-43.71
ego,92.66,-43.62
ego,92.72,-43.54
ego,92.77,-43.45
ego,92.82,-43.38
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.84,-43.35
ego,92.85,-43.34
ego,92.86,-43.33
ego,92.88,-43.30
ego,92.90,-43.27
ego,92.93,-43.23
ego,92.97,-43.18
ego,93.01,-43.11
ego,93.06,-43.04
ego,93.12,-42.96
ego,93.19,-42.87
ego,93.26,-42.77
ego,93.33,-42.65
ego,93.41,-42.52
ego,93.50,-42.39
ego,93.61,-42.25
ego,93.71,-42.10
ego,93.82,-41.95
ego,93.92,-41.78
ego,94.03,-41.61
ego,94.14,-41.44
ego,94.26,-41.28
ego,94.38,-41.10
ego,94.49,-40.92
ego,94.60,-40.74
ego,94.71,-40.54
ego,94.80,-40.35
ego,94.90,-40.15
ego,95.01,-39.96
ego,95.12,-39.77
ego,95.22,-39.59
ego,95.32,-39.41
ego,95.42,-39.24
ego,95.51,-39.07
ego,95.60,-38.90
ego,95.68,-38.74
ego,95.76,-38.58
ego,95.83,-38.43
ego,95.90,-38.29
ego,95.97,-38.14
ego,96.03,-38.01
ego,96.09,-37.87
ego,96.15,-37.75
ego,96.21,-37.63
ego,96.27,-37.51
ego,96.32,-37.40
ego,96.37,-37.30
ego,96.42,-37.20
ego,96.46,-37.10
ego,96.50,-37.01
ego,96.54,-36.92
ego,96.57,-36.85
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.83
ego,96.58,-36.82
ego,96.59,-36.80
ego,96.60,-36.77
ego,96.62,-36.74
ego,96.64,-36.69
