type,x,y
ego,8.53,13.26
ego,8.31,13.26
ego,8.09,13.27
ego,7.86,13.27
ego,7.64,13.27
ego,7.41,13.27
ego,7.19,13.27
ego,6.96,13.28
ego,6.74,13.28
ego,6.51,13.28
ego,6.29,13.28
ego,6.06,13.28
ego,5.84,13.28
ego,5.61,13.28
ego,5.38,13.29
ego,5.15,13.29
ego,4.93,13.29
ego,4.70,13.30
ego,4.47,13.29
ego,4.23,13.30
ego,4.00,13.30
ego,3.77,13.30
ego,3.54,13.30
ego,3.30,13.30
ego,3.07,13.30
ego,2.83,13.30
ego,2.60,13.30
ego,2.36,13.30
ego,2.12,13.30
ego,1.88,13.30
ego,1.65,13.30
ego,1.41,13.31
ego,1.16,13.32
ego,0.92,13.32
ego,0.68,13.32
ego,0.43,13.32
ego,0.19,13.32
ego,-0.06,13.33
ego,-0.31,13.33
ego,-0.56,13.33
ego,-0.81,13.33
ego,-1.06,13.33
ego,-1.31,13.33
ego,-1.56,13.32
ego,-1.81,13.32
ego,-2.07,13.32
ego,-2.32,13.31
ego,-2.57,13.31
ego,-2.82,13.31
ego,-3.07,13.30
ego,-3.32,13.30
ego,-3.57,13.29
ego,-3.83,13.29
ego,-4.08,13.29
ego,-4.33,13.29
ego,-4.58,13.29
ego,-4.83,13.29
ego,-5.08,13.29
ego,-5.34,13.29
ego,-5.59,13.29
ego,-5.84,13.29
ego,-6.09,13.29
ego,-6.35,13.29
ego,-6.60,13.29
ego,-6.86,13.29
ego,-7.11,13.29
ego,-7.36,13.28
ego,-7.62,13.28
ego,-7.88,13.28
ego,-8.14,13.28
ego,-8.39,13.27
ego,-8.65,13.27
ego,-8.91,13.27
ego,-9.17,13.27
ego,-9.43,13.27
ego,-9.69,13.26
ego,-9.95,13.26
ego,-10.21,13.26
ego,-10.48,13.26
ego,-10.74,13.26
ego,-11.00,13.26
ego,-11.27,13.26
ego,-11.53,13.26
ego,-11.80,13.26
ego,-12.06,13.25
ego,-12.33,13.25
ego,-12.60,13.25
ego,-12.87,13.25
ego,-13.13,13.24
ego,-13.40,13.24
ego,-13.67,13.23
ego,-13.94,13.23
ego,-14.20,13.22
ego,-14.47,13.22
ego,-14.74,13.21
ego,-15.00,13.21
ego,-15.27,13.21
ego,-15.53,13.21
ego,-15.79,13.20
ego,-16.05,13.20
ego,-16.31,13.20
ego,-16.57,13.19
ego,-16.83,13.19
ego,-17.09,13.19
ego,-17.35,13.18
ego,-17.60,13.18
ego,-17.86,13.18
ego,-18.11,13.17
ego,-18.37,13.17
ego,-18.62,13.17
ego,-18.88,13.17
ego,-19.13,13.16
ego,-19.39,13.16
ego,-19.64,13.16
ego,-19.90,13.16
ego,-20.15,13.16
ego,-20.41,13.15
ego,-20.66,13.15
ego,-20.92,13.15
ego,-21.17,13.16
ego,-21.43,13.16
ego,-21.69,13.16
ego,-21.94,13.17
ego,-22.19,13.17
ego,-22.44,13.17
ego,-22.70,13.16
ego,-22.92,13.16
ego,-23.10,13.15
ego,-23.23,13.14
ego,-23.31,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
ego,-23.33,13.13
