type,x,y
route,102.57,42.91
route,102.56,44.91
route,102.55,46.91
route,102.53,48.91
route,102.52,50.91
route,102.51,52.91
route,102.49,54.91
route,102.48,56.91
route,102.46,58.91
route,102.45,60.91
route,102.44,62.90
route,102.42,64.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.41,-60.90
ego,7.42,-60.90
ego,7.48,-60.90
ego,7.56,-60.90
ego,7.66,-60.90
ego,7.79,-60.90
ego,7.92,-60.90
ego,8.08,-60.90
ego,8.24,-60.90
ego,8.42,-60.90
ego,8.62,-60.90
ego,8.82,-60.90
ego,9.03,-60.90
ego,9.26,-60.90
ego,9.49,-60.90
ego,9.72,-60.90
ego,9.96,-60.90
ego,10.20,-60.90
ego,10.44,-60.90
ego,10.69,-60.89
ego,10.93,-60.89
ego,11.18,-60.88
ego,11.42,-60.87
ego,11.65,-60.87
ego,11.88,-60.87
ego,12.10,-60.87
ego,12.31,-60.86
ego,12.52,-60.86
ego,12.72,-60.86
ego,12.92,-60.86
ego,13.11,-60.86
ego,13.29,-60.86
ego,13.47,-60.86
ego,13.64,-60.85
ego,13.81,-60.85
ego,13.97,-60.85
ego,14.12,-60.85
ego,14.27,-60.85
ego,14.41,-60.85
ego,14.54,-60.86
ego,14.67,-60.86
ego,14.79,-60.86
ego,14.90,-60.86
ego,15.01,-60.86
ego,15.11,-60.87
ego,15.20,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.23,-60.87
ego,15.24,-60.87
ego,15.24,-60.87
ego,15.26,-60.87
ego,15.29,-60.87
ego,15.33,-60.87
ego,15.38,-60.87
ego,15.44,-60.87
ego,15.52,-60.87
ego,15.60,-60.87
ego,15.71,-60.88
ego,15.82,-60.88
ego,15.94,-60.88
ego,16.08,-60.88
ego,16.24,-60.88
ego,16.40,-60.88
ego,16.58,-60.88
ego,16.77,-60.88
ego,16.97,-60.88
ego,17.18,-60.88
ego,17.40,-60.88
ego,17.63,-60.89
ego,17.86,-60.89
ego,18.10,-60.89
ego,18.34,-60.89
ego,18.58,-60.89
ego,18.83,-60.88
ego,19.07,-60.87
ego,19.31,-60.87
ego,19.55,-60.86
ego,19.79,-60.86
ego,20.01,-60.86
ego,20.23,-60.86
ego,20.45,-60.86
ego,20.65,-60.86
ego,20.86,-60.86
ego,21.05,-60.86
ego,21.24,-60.86
ego,21.42,-60.86
ego,21.60,-60.86
ego,21.77,-60.85
ego,21.94,-60.86
ego,22.10,-60.85
ego,22.25,-60.86
ego,22.40,-60.86
ego,22.54,-60.86
ego,22.67,-60.86
ego,22.80,-60.86
ego,22.92,-60.86
ego,23.03,-60.86
ego,23.14,-60.86
ego,23.24,-60.87
ego,23.31,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.32,-60.87
ego,23.33,-60.87
ego,23.35,-60.87
ego,23.38,-60.87
ego,23.42,-60.87
ego,23.47,-60.87
ego,23.53,-60.87
ego,23.61,-60.87
ego,23.70,-60.88
ego,23.80,-60.88
ego,23.91,-60.88
ego,24.04,-60.88
ego,24.18,-60.88
ego,24.33,-60.88
ego,24.49,-60.88
ego,24.67,-60.88
ego,24.86,-60.88
ego,25.06,-60.89
ego,25.27,-60.89
ego,25.49,-60.89
ego,25.72,-60.89
ego,25.95,-60.89
ego,26.19,-60.89
ego,26.43,-60.89
ego,26.68,-60.89
ego,26.93,-60.89
ego,27.18,-60.89
ego,27.43,-60.88
ego,27.67,-60.88
ego,27.92,-60.87
ego,28.16,-60.87
ego,28.39,-60.87
ego,28.62,-60.87
ego,28.84,-60.87
ego,29.05,-60.87
ego,29.26,-60.87
ego,29.46,-60.87
ego,29.65,-60.87
ego,29.84,-60.86
ego,30.03,-60.86
ego,30.21,-60.86
ego,30.38,-60.86
ego,30.54,-60.86
ego,30.70,-60.85
ego,30.86,-60.85
ego,31.00,-60.85
ego,31.14,-60.86
ego,31.28,-60.86
ego,31.41,-60.86
ego,31.53,-60.86
ego,31.64,-60.87
ego,31.75,-60.87
ego,31.85,-60.87
ego,31.95,-60.87
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,31.99,-60.88
ego,32.00,-60.88
ego,32.02,-60.88
ego,32.05,-60.88
ego,32.09,-60.88
ego,32.14,-60.88
ego,32.20,-60.88
ego,32.28,-60.88
ego,32.37,-60.88
ego,32.47,-60.88
ego,32.58,-60.88
ego,32.70,-60.88
ego,32.84,-60.88
ego,32.99,-60.89
ego,33.15,-60.89
ego,33.33,-60.89
ego,33.52,-60.89
ego,33.72,-60.89
ego,33.93,-60.89
ego,34.15,-60.89
ego,34.38,-60.89
ego,34.61,-60.89
ego,34.85,-60.89
ego,35.09,-60.89
ego,35.34,-60.89
ego,35.58,-60.89
ego,35.83,-60.89
ego,36.08,-60.88
ego,36.33,-60.88
ego,36.57,-60.87
ego,36.81,-60.87
ego,37.04,-60.87
ego,37.27,-60.87
ego,37.49,-60.87
ego,37.70,-60.87
ego,37.91,-60.87
ego,38.11,-60.88
ego,38.30,-60.88
ego,38.49,-60.88
ego,38.67,-60.88
ego,38.85,-60.88
ego,39.02,-60.88
ego,39.18,-60.88
ego,39.34,-60.87
ego,39.49,-60.87
ego,39.64,-60.87
ego,39.78,-60.87
ego,39.91,-60.88
ego,40.04,-60.88
ego,40.16,-60.88
ego,40.27,-60.88
ego,40.38,-60.88
ego,40.48,-60.88
ego,40.56,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.58,-60.89
ego,40.59,-60.89
ego,40.61,-60.89
ego,40.64,-60.89
ego,40.67,-60.89
ego,40.73,-60.89
ego,40.79,-60.89
ego,40.86,-60.89
ego,40.95,-60.89
ego,41.05,-60.89
ego,41.16,-60.89
ego,41.29,-60.89
ego,41.43,-60.89
ego,41.58,-60.89
ego,41.74,-60.89
ego,41.92,-60.90
ego,42.11,-60.90
ego,42.31,-60.90
ego,42.52,-60.90
ego,42.74,-60.90
ego,42.97,-60.90
ego,43.20,-60.90
ego,43.44,-60.90
ego,43.68,-60.90
ego,43.93,-60.90
ego,44.17,-60.90
ego,44.42,-60.90
ego,44.67,-60.89
ego,44.92,-60.88
ego,45.16,-60.88
ego,45.40,-60.88
ego,45.63,-60.88
ego,45.86,-60.88
ego,46.08,-60.88
ego,46.29,-60.88
ego,46.50,-60.87
ego,46.71,-60.87
ego,46.91,-60.87
ego,47.10,-60.87
ego,47.29,-60.86
ego,47.47,-60.86
ego,47.64,-60.86
ego,47.81,-60.86
ego,47.98,-60.86
ego,48.14,-60.86
ego,48.29,-60.86
ego,48.43,-60.86
ego,48.57,-60.86
ego,48.70,-60.86
ego,48.83,-60.87
ego,48.94,-60.87
ego,49.05,-60.87
ego,49.16,-60.88
ego,49.26,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.32,-60.88
ego,49.33,-60.88
ego,49.33,-60.88
ego,49.35,-60.88
ego,49.38,-60.88
ego,49.42,-60.88
ego,49.47,-60.88
ego,49.54,-60.89
ego,49.61,-60.89
ego,49.70,-60.89
ego,49.80,-60.89
ego,49.91,-60.89
ego,50.04,-60.89
ego,50.18,-60.89
ego,50.33,-60.89
ego,50.49,-60.89
ego,50.67,-60.89
ego,50.86,-60.89
ego,51.06,-60.90
ego,51.27,-60.90
ego,51.49,-60.90
ego,51.72,-60.90
ego,51.95,-60.90
ego,52.19,-60.90
ego,52.43,-60.90
ego,52.67,-60.90
ego,52.92,-60.90
ego,53.17,-60.90
ego,53.42,-60.89
ego,53.66,-60.89
ego,53.90,-60.89
ego,54.14,-60.89
ego,54.37,-60.88
ego,54.60,-60.88
ego,54.82,-60.88
ego,55.03,-60.88
ego,55.24,-60.88
ego,55.45,-60.87
ego,55.64,-60.87
ego,55.84,-60.87
ego,56.02,-60.87
ego,56.20,-60.86
ego,56.38,-60.86
ego,56.55,-60.86
ego,56.71,-60.86
ego,56.87,-60.86
ego,57.02,-60.86
ego,57.16,-60.86
ego,57.30,-60.86
ego,57.43,-60.86
ego,57.55,-60.86
ego,57.67,-60.87
ego,57.78,-60.87
ego,57.89,-60.87
ego,57.98,-60.88
ego,58.04,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.05,-60.88
ego,58.06,-60.88
ego,58.08,-60.88
ego,58.11,-60.88
ego,58.15,-60.88
ego,58.20,-60.88
ego,58.26,-60.88
ego,58.34,-60.88
ego,58.42,-60.89
ego,58.52,-60.89
ego,58.64,-60.89
ego,58.76,-60.89
ego,58.90,-60.89
ego,59.05,-60.89
ego,59.21,-60.89
ego,59.39,-60.89
ego,59.57,-60.90
ego,59.76,-60.90
ego,59.96,-60.90
ego,60.16,-60.90
ego,60.37,-60.91
ego,60.58,-60.92
ego,60.79,-60.92
ego,61.01,-60.93
ego,61.24,-60.94
ego,61.46,-60.95
ego,61.69,-60.95
ego,61.92,-60.95
ego,62.14,-60.96
ego,62.36,-60.96
ego,62.58,-60.96
ego,62.80,-60.97
ego,63.01,-60.97
ego,63.21,-60.96
ego,63.41,-60.96
ego,63.60,-60.96
ego,63.79,-60.96
ego,63.98,-60.96
ego,64.16,-60.96
ego,64.34,-60.96
ego,64.51,-60.97
ego,64.68,-60.97
ego,64.85,-60.97
ego,65.02,-60.98
ego,65.19,-60.98
ego,65.36,-60.97
ego,65.54,-60.97
ego,65.71,-60.97
ego,65.90,-60.97
ego,66.08,-60.97
ego,66.27,-60.97
ego,66.47,-60.97
ego,66.66,-60.96
ego,66.86,-60.95
ego,67.05,-60.94
ego,67.24,-60.93
ego,67.44,-60.91
ego,67.63,-60.90
ego,67.82,-60.88
ego,68.01,-60.86
ego,68.20,-60.85
ego,68.39,-60.84
ego,68.57,-60.82
ego,68.76,-60.80
ego,68.94,-60.78
ego,69.13,-60.76
ego,69.31,-60.74
ego,69.50,-60.72
ego,69.68,-60.70
ego,69.86,-60.68
ego,70.05,-60.66
ego,70.23,-60.64
ego,70.41,-60.61
ego,70.60,-60.59
ego,70.78,-60.56
ego,70.96,-60.53
ego,71.14,-60.50
ego,71.32,-60.47
ego,71.50,-60.44
ego,71.68,-60.41
ego,71.87,-60.38
ego,72.05,-60.34
ego,72.23,-60.31
ego,72.41,-60.28
ego,72.59,-60.24
ego,72.77,-60.21
ego,72.95,-60.17
ego,73.13,-60.13
ego,73.31,-60.09
ego,73.49,-60.05
ego,73.67,-60.01
ego,73.85,-59.97
ego,74.03,-59.93
ego,74.20,-59.89
ego,74.38,-59.85
ego,74.56,-59.80
ego,74.74,-59.76
ego,74.91,-59.71
ego,75.09,-59.66
ego,75.27,-59.61
ego,75.45,-59.57
ego,75.62,-59.52
ego,75.80,-59.47
ego,75.98,-59.42
ego,76.15,-59.37
ego,76.33,-59.31
ego,76.50,-59.26
ego,76.68,-59.20
ego,76.85,-59.15
ego,77.03,-59.09
ego,77.20,-59.03
ego,77.38,-58.97
ego,77.55,-58.91
ego,77.72,-58.85
ego,77.90,-58.79
ego,78.07,-58.73
ego,78.24,-58.67
ego,78.41,-58.60
ego,78.59,-58.54
ego,78.76,-58.47
ego,78.93,-58.40
ego,79.10,-58.34
ego,79.27,-58.27
ego,79.44,-58.21
ego,79.61,-58.14
ego,79.78,-58.07
ego,79.95,-58.00
ego,80.12,-57.93
ego,80.29,-57.85
ego,80.46,-57.78
ego,80.62,-57.70
ego,80.79,-57.63
ego,80.96,-57.55
ego,81.13,-57.48
ego,81.29,-57.40
ego,81.46,-57.32
ego,81.63,-57.24
ego,81.79,-57.16
ego,81.96,-57.08
ego,82.12,-57.00
ego,82.28,-56.92
ego,82.45,-56.83
ego,82.61,-56.75
ego,82.78,-56.67
ego,82.94,-56.59
ego,83.10,-56.50
ego,83.26,-56.42
ego,83.42,-56.33
ego,83.58,-56.24
ego,83.74,-56.15
ego,83.90,-56.06
ego,84.06,-55.96
ego,84.22,-55.87
ego,84.38,-55.78
ego,84.54,-55.69
ego,84.70,-55.60
ego,84.86,-55.51
ego,85.01,-55.41
ego,85.17,-55.31
ego,85.32,-55.22
ego,85.48,-55.12
ego,85.63,-55.02
ego,85.79,-54.92
ego,85.94,-54.82
ego,86.10,-54.72
ego,86.25,-54.62
ego,86.40,-54.52
ego,86.55,-54.42
ego,86.70,-54.31
ego,86.85,-54.21
ego,87.00,-54.10
ego,87.15,-53.99
ego,87.30,-53.88
ego,87.45,-53.78
ego,87.60,-53.67
ego,87.75,-53.56
ego,87.90,-53.45
ego,88.04,-53.34
ego,88.19,-53.23
ego,88.33,-53.12
ego,88.48,-53.00
ego,88.62,-52.89
ego,88.76,-52.77
ego,88.91,-52.66
ego,89.05,-52.54
ego,89.19,-52.43
ego,89.34,-52.31
ego,89.48,-52.20
ego,89.62,-52.08
ego,89.76,-51.96
ego,89.89,-51.84
ego,90.03,-51.72
ego,90.17,-51.60
ego,90.31,-51.47
ego,90.44,-51.35
ego,90.58,-51.23
ego,90.72,-51.11
ego,90.85,-50.98
ego,90.99,-50.86
ego,91.12,-50.73
ego,91.25,-50.61
ego,91.38,-50.48
ego,91.51,-50.35
ego,91.65,-50.22
ego,91.77,-50.09
ego,91.91,-49.96
ego,92.04,-49.83
ego,92.17,-49.70
ego,92.30,-49.57
ego,92.42,-49.44
ego,92.55,-49.31
ego,92.67,-49.17
ego,92.80,-49.04
ego,92.92,-48.90
ego,93.05,-48.77
ego,93.17,-48.63
ego,93.30,-48.50
ego,93.42,-48.36
ego,93.54,-48.23
ego,93.66,-48.09
ego,93.78,-47.95
ego,93.90,-47.81
ego,94.02,-47.67
ego,94.14,-47.53
ego,94.25,-47.38
ego,94.37,-47.24
ego,94.48,-47.10
ego,94.60,-46.96
ego,94.72,-46.82
ego,94.83,-46.67
ego,94.95,-46.53
ego,95.06,-46.39
ego,95.17,-46.24
ego,95.28,-46.09
ego,95.39,-45.94
ego,95.50,-45.80
ego,95.61,-45.65
ego,95.72,-45.50
ego,95.83,-45.36
ego,95.93,-45.21
ego,96.04,-45.06
ego,96.15,-44.91
ego,96.25,-44.76
ego,96.35,-44.60
ego,96.45,-44.45
ego,96.56,-44.30
ego,96.66,-44.14
ego,96.76,-43.99
ego,96.86,-43.84
ego,96.96,-43.69
ego,97.06,-43.53
ego,97.16,-43.38
ego,97.25,-43.22
ego,97.35,-43.06
ego,97.44,-42.91
ego,97.54,-42.75
ego,97.63,-42.59
ego,97.72,-42.43
ego,97.82,-42.27
ego,97.91,-42.12
ego,98.01,-41.96
ego,98.10,-41.80
ego,98.19,-41.64
ego,98.27,-41.48
ego,98.36,-41.32
ego,98.45,-41.15
ego,98.53,-40.99
ego,98.62,-40.83
ego,98.71,-40.67
ego,98.79,-40.51
ego,98.88,-40.34
ego,98.96,-40.18
ego,99.04,-40.01
ego,99.12,-39.85
ego,99.20,-39.68
ego,99.28,-39.52
ego,99.35,-39.35
ego,99.43,-39.18
ego,99.50,-39.02
ego,99.58,-38.85
ego,99.66,-38.68
ego,99.73,-38.51
ego,99.81,-38.35
ego,99.88,-38.18
ego,99.95,-38.01
ego,100.02,-37.84
ego,100.09,-37.67
ego,100.16,-37.50
ego,100.23,-37.33
ego,100.30,-37.16
ego,100.37,-36.99
ego,100.44,-36.82
ego,100.50,-36.65
ego,100.57,-36.47
ego,100.63,-36.30
ego,100.69,-36.13
ego,100.75,-35.95
ego,100.81,-35.78
ego,100.87,-35.61
ego,100.93,-35.43
ego,100.99,-35.26
ego,101.06,-35.08
ego,101.12,-34.90
ego,101.17,-34.72
ego,101.23,-34.53
ego,101.29,-34.35
ego,101.34,-34.16
ego,101.39,-33.98
ego,101.44,-33.79
ego,101.50,-33.61
ego,101.55,-33.42
ego,101.61,-33.24
ego,101.66,-33.05
ego,101.71,-32.85
ego,101.76,-32.65
ego,101.81,-32.45
ego,101.86,-32.25
ego,101.90,-32.04
ego,101.96,-31.83
ego,102.01,-31.62
ego,102.06,-31.41
ego,102.10,-31.19
ego,102.15,-30.97
ego,102.19,-30.75
ego,102.24,-30.53
ego,102.28,-30.30
ego,102.33,-30.08
ego,102.37,-29.86
ego,102.41,-29.64
ego,102.45,-29.42
ego,102.48,-29.20
ego,102.51,-28.98
ego,102.54,-28.76
ego,102.57,-28.54
ego,102.59,-28.33
ego,102.61,-28.11
ego,102.63,-27.89
ego,102.65,-27.67
ego,102.67,-27.45
ego,102.68,-27.22
ego,102.70,-27.00
ego,102.71,-26.78
ego,102.72,-26.55
ego,102.73,-26.33
ego,102.74,-26.11
ego,102.75,-25.89
ego,102.76,-25.68
ego,102.76,-25.46
ego,102.77,-25.25
ego,102.78,-25.04
ego,102.79,-24.83
ego,102.81,-24.62
ego,102.83,-24.41
ego,102.85,-24.19
ego,102.88,-23.97
ego,102.91,-23.74
ego,102.93,-23.51
ego,102.96,-23.26
ego,102.98,-23.01
ego,103.01,-22.75
ego,103.04,-22.50
ego,103.06,-22.24
ego,103.09,-21.97
ego,103.12,-21.71
ego,103.15,-21.43
ego,103.19,-21.15
ego,103.22,-20.86
ego,103.24,-20.56
ego,103.26,-20.26
ego,103.28,-19.96
ego,103.30,-19.66
ego,103.31,-19.35
ego,103.32,-19.04
ego,103.33,-18.72
ego,103.34,-18.40
ego,103.35,-18.07
ego,103.36,-17.74
ego,103.36,-17.40
ego,103.36,-17.06
ego,103.36,-16.72
ego,103.36,-16.37
ego,103.35,-16.03
ego,103.34,-15.69
ego,103.32,-15.34
ego,103.31,-15.01
ego,103.29,-14.68
ego,103.27,-14.35
ego,103.25,-14.03
ego,103.23,-13.72
ego,103.21,-13.41
ego,103.20,-13.10
ego,103.18,-12.80
ego,103.17,-12.50
ego,103.16,-12.21
ego,103.15,-11.92
ego,103.14,-11.63
ego,103.13,-11.34
ego,103.13,-11.05
ego,103.13,-10.77
ego,103.14,-10.48
ego,103.14,-10.20
ego,103.14,-9.92
ego,103.14,-9.65
ego,103.14,-9.37
ego,103.14,-9.10
ego,103.14,-8.84
ego,103.14,-8.58
ego,103.14,-8.32
ego,103.14,-8.07
ego,103.14,-7.82
ego,103.15,-7.56
ego,103.16,-7.31
ego,103.17,-7.05
ego,103.18,-6.80
ego,103.20,-6.54
ego,103.21,-6.28
ego,103.22,-6.02
ego,103.24,-5.76
ego,103.26,-5.49
ego,103.27,-5.21
ego,103.29,-4.93
ego,103.31,-4.64
ego,103.32,-4.35
ego,103.34,-4.04
ego,103.35,-3.73
ego,103.37,-3.42
ego,103.38,-3.10
ego,103.38,-2.78
ego,103.38,-2.46
ego,103.37,-2.13
ego,103.36,-1.81
ego,103.35,-1.48
ego,103.34,-1.16
ego,103.32,-0.84
ego,103.31,-0.52
ego,103.29,-0.21
ego,103.28,0.09
ego,103.26,0.39
ego,103.25,0.68
ego,103.23,0.96
ego,103.22,1.24
ego,103.21,1.51
ego,103.21,1.76
ego,103.21,1.97
ego,103.20,2.14
ego,103.20,2.31
ego,103.19,2.49
ego,103.19,2.66
ego,103.19,2.83
ego,103.20,3.01
ego,103.20,3.19
ego,103.21,3.37
ego,103.22,3.56
ego,103.23,3.75
ego,103.24,3.94
ego,103.26,4.15
ego,103.27,4.36
ego,103.29,4.58
ego,103.31,4.82
ego,103.33,5.07
ego,103.35,5.32
ego,103.37,5.58
ego,103.38,5.83
ego,103.40,6.09
ego,103.41,6.35
ego,103.42,6.60
ego,103.43,6.86
ego,103.44,7.12
ego,103.45,7.38
ego,103.45,7.64
ego,103.46,7.90
ego,103.46,8.16
ego,103.46,8.42
ego,103.47,8.68
ego,103.47,8.94
ego,103.47,9.19
ego,103.47,9.45
ego,103.48,9.71
ego,103.48,9.96
ego,103.48,10.21
ego,103.48,10.47
ego,103.48,10.72
ego,103.48,10.97
ego,103.48,11.23
ego,103.48,11.48
ego,103.48,11.73
ego,103.48,11.99
ego,103.48,12.24
ego,103.48,12.49
ego,103.48,12.74
ego,103.48,13.00
ego,103.48,13.25
ego,103.48,13.50
ego,103.48,13.75
ego,103.48,14.00
ego,103.49,14.26
ego,103.49,14.51
ego,103.49,14.76
ego,103.49,15.01
ego,103.49,15.26
ego,103.49,15.51
ego,103.49,15.76
ego,103.49,16.02
ego,103.48,16.27
ego,103.47,16.52
ego,103.45,16.76
ego,103.43,17.01
ego,103.41,17.25
ego,103.39,17.48
ego,103.37,17.71
ego,103.35,17.93
ego,103.33,18.14
ego,103.32,18.35
ego,103.30,18.54
ego,103.29,18.74
ego,103.27,18.92
ego,103.25,19.09
ego,103.24,19.26
ego,103.24,19.43
ego,103.22,19.59
ego,103.20,19.74
ego,103.18,19.89
ego,103.15,20.03
ego,103.12,20.18
ego,103.10,20.32
ego,103.08,20.47
ego,103.06,20.62
ego,103.04,20.77
ego,103.03,20.93
ego,103.03,21.09
ego,103.03,21.25
ego,103.03,21.42
ego,103.03,21.60
ego,103.04,21.77
ego,103.05,21.96
ego,103.06,22.14
ego,103.07,22.34
ego,103.09,22.53
ego,103.10,22.73
ego,103.12,22.94
ego,103.13,23.15
ego,103.15,23.37
ego,103.18,23.60
ego,103.20,23.83
ego,103.22,24.07
ego,103.24,24.32
ego,103.26,24.57
ego,103.26,24.82
ego,103.25,25.07
ego,103.24,25.33
ego,103.21,25.58
ego,103.17,25.83
ego,103.12,26.09
ego,103.07,26.34
ego,103.03,26.59
ego,102.99,26.84
ego,102.95,27.10
ego,102.92,27.35
ego,102.90,27.60
ego,102.90,27.84
ego,102.91,28.09
ego,102.92,28.33
ego,102.94,28.56
ego,102.96,28.79
ego,102.97,29.01
ego,102.98,29.23
ego,102.99,29.44
ego,103.00,29.65
ego,103.01,29.85
ego,103.02,30.05
ego,103.04,30.25
ego,103.06,30.45
ego,103.07,30.65
ego,103.10,30.84
ego,103.12,31.04
ego,103.15,31.25
ego,103.17,31.46
ego,103.20,31.67
ego,103.23,31.90
ego,103.27,32.13
ego,103.30,32.37
ego,103.34,32.61
ego,103.37,32.86
ego,103.41,33.12
ego,103.44,33.37
ego,103.48,33.62
ego,103.50,33.87
ego,103.53,34.12
ego,103.56,34.37
ego,103.59,34.62
ego,103.61,34.87
ego,103.64,35.13
ego,103.66,35.38
ego,103.69,35.64
ego,103.71,35.90
ego,103.74,36.16
ego,103.76,36.43
ego,103.78,36.69
ego,103.79,36.96
ego,103.81,37.23
ego,103.82,37.49
ego,103.84,37.77
ego,103.85,38.04
ego,103.86,38.31
ego,103.87,38.59
ego,103.88,38.86
ego,103.89,39.14
ego,103.89,39.42
ego,103.90,39.70
ego,103.91,39.97
ego,103.91,40.25
ego,103.92,40.53
ego,103.92,40.81
ego,103.92,41.09
ego,103.92,41.37
ego,103.93,41.65
ego,103.93,41.93
ego,103.93,42.21
ego,103.92,42.49
ego,103.92,42.77
ego,103.92,43.05
ego,103.92,43.33
