type,x,y
ego,-62.11,24.51
ego,-61.87,24.50
ego,-61.63,24.48
ego,-61.38,24.46
ego,-61.14,24.44
ego,-60.90,24.42
ego,-60.66,24.40
ego,-60.43,24.38
ego,-60.20,24.35
ego,-59.97,24.32
ego,-59.75,24.29
ego,-59.53,24.26
ego,-59.32,24.23
ego,-59.11,24.20
ego,-58.90,24.16
ego,-58.69,24.12
ego,-58.48,24.07
ego,-58.27,24.02
ego,-58.06,23.98
ego,-57.84,23.94
ego,-57.63,23.89
ego,-57.41,23.83
ego,-57.18,23.78
ego,-56.95,23.73
ego,-56.73,23.68
ego,-56.50,23.62
ego,-56.27,23.56
ego,-56.05,23.51
ego,-55.83,23.46
ego,-55.62,23.41
ego,-55.40,23.37
ego,-55.20,23.32
ego,-54.99,23.27
ego,-54.80,23.23
ego,-54.60,23.18
ego,-54.41,23.14
ego,-54.23,23.11
ego,-54.05,23.07
ego,-53.87,23.04
ego,-53.69,23.01
ego,-53.52,22.99
ego,-53.35,22.97
ego,-53.19,22.95
ego,-53.03,22.94
ego,-52.87,22.93
ego,-52.72,22.92
ego,-52.56,22.91
ego,-52.41,22.90
ego,-52.27,22.90
ego,-52.12,22.91
ego,-51.97,22.91
ego,-51.82,22.91
ego,-51.67,22.92
ego,-51.53,22.92
ego,-51.38,22.93
ego,-51.23,22.95
ego,-51.09,22.95
ego,-50.94,22.96
ego,-50.79,22.96
ego,-50.65,22.96
ego,-50.50,22.97
ego,-50.35,22.97
ego,-50.21,22.98
ego,-50.06,22.98
ego,-49.92,22.98
ego,-49.78,22.98
ego,-49.63,22.99
ego,-49.49,23.00
ego,-49.34,23.00
ego,-49.20,23.02
ego,-49.06,23.03
ego,-48.92,23.04
ego,-48.78,23.06
ego,-48.64,23.08
ego,-48.50,23.11
ego,-48.36,23.13
ego,-48.21,23.16
ego,-48.07,23.19
ego,-47.93,23.22
ego,-47.79,23.24
ego,-47.65,23.27
ego,-47.51,23.29
ego,-47.38,23.32
ego,-47.24,23.35
ego,-47.10,23.38
ego,-46.96,23.40
ego,-46.82,23.43
ego,-46.68,23.46
ego,-46.54,23.49
ego,-46.39,23.51
ego,-46.24,23.54
ego,-46.09,23.57
ego,-45.93,23.59
ego,-45.77,23.62
ego,-45.60,23.64
ego,-45.44,23.67
ego,-45.27,23.69
ego,-45.10,23.72
ego,-44.94,23.74
ego,-44.78,23.78
ego,-44.62,23.81
ego,-44.46,23.85
ego,-44.30,23.88
ego,-44.14,23.92
ego,-43.98,23.94
ego,-43.81,23.97
ego,-43.64,23.99
ego,-43.47,24.02
ego,-43.29,24.03
ego,-43.11,24.05
ego,-42.93,24.07
ego,-42.73,24.08
ego,-42.54,24.09
ego,-42.34,24.11
ego,-42.14,24.12
ego,-41.93,24.12
ego,-41.71,24.13
ego,-41.50,24.13
ego,-41.28,24.14
ego,-41.05,24.14
ego,-40.82,24.16
ego,-40.59,24.17
ego,-40.36,24.18
ego,-40.13,24.20
ego,-39.90,24.22
ego,-39.68,24.24
ego,-39.46,24.26
ego,-39.24,24.28
ego,-39.03,24.30
ego,-38.83,24.32
ego,-38.64,24.34
ego,-38.45,24.35
ego,-38.27,24.37
ego,-38.10,24.38
ego,-37.93,24.40
ego,-37.77,24.41
ego,-37.62,24.42
ego,-37.47,24.44
ego,-37.32,24.45
ego,-37.19,24.46
ego,-37.06,24.47
ego,-36.93,24.48
ego,-36.81,24.49
ego,-36.70,24.49
ego,-36.60,24.50
ego,-36.50,24.51
ego,-36.40,24.51
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.36,24.52
ego,-36.35,24.52
ego,-36.33,24.52
ego,-36.30,24.52
ego,-36.26,24.52
ego,-36.21,24.52
ego,-36.15,24.52
ego,-36.07,24.52
ego,-35.98,24.52
ego,-35.88,24.52
ego,-35.77,24.52
ego,-35.64,24.52
ego,-35.51,24.52
ego,-35.35,24.52
ego,-35.19,24.52
ego,-35.01,24.52
ego,-34.82,24.52
ego,-34.62,24.52
ego,-34.41,24.53
ego,-34.18,24.53
ego,-33.95,24.53
ego,-33.72,24.53
ego,-33.48,24.54
ego,-33.23,24.54
ego,-32.99,24.54
ego,-32.74,24.54
ego,-32.49,24.54
ego,-32.24,24.54
ego,-31.99,24.54
ego,-31.75,24.55
ego,-31.51,24.56
ego,-31.28,24.57
ego,-31.05,24.57
ego,-30.83,24.58
ego,-30.62,24.58
ego,-30.41,24.58
ego,-30.20,24.58
ego,-30.00,24.57
ego,-29.79,24.57
ego,-29.59,24.57
ego,-29.39,24.57
ego,-29.19,24.57
ego,-28.98,24.57
ego,-28.78,24.56
ego,-28.56,24.56
ego,-28.35,24.56
ego,-28.13,24.56
ego,-27.90,24.55
ego,-27.68,24.55
ego,-27.44,24.55
ego,-27.21,24.54
ego,-26.98,24.54
ego,-26.74,24.55
ego,-26.51,24.55
ego,-26.28,24.56
ego,-26.06,24.56
ego,-25.84,24.57
ego,-25.63,24.58
ego,-25.42,24.58
ego,-25.22,24.59
ego,-25.03,24.59
ego,-24.84,24.59
ego,-24.65,24.59
ego,-24.48,24.59
ego,-24.30,24.59
ego,-24.13,24.59
ego,-23.97,24.59
ego,-23.80,24.59
ego,-23.64,24.59
ego,-23.48,24.59
ego,-23.32,24.59
ego,-23.15,24.59
ego,-22.99,24.58
ego,-22.82,24.58
ego,-22.64,24.58
ego,-22.46,24.57
ego,-22.28,24.57
ego,-22.09,24.57
ego,-21.89,24.56
ego,-21.70,24.56
ego,-21.49,24.56
ego,-21.29,24.56
ego,-21.08,24.56
ego,-20.86,24.56
ego,-20.64,24.56
ego,-20.42,24.55
ego,-20.19,24.55
ego,-19.96,24.55
ego,-19.73,24.55
ego,-19.50,24.55
ego,-19.27,24.56
ego,-19.04,24.57
ego,-18.80,24.57
ego,-18.58,24.57
ego,-18.35,24.58
ego,-18.13,24.57
ego,-17.91,24.58
ego,-17.69,24.58
ego,-17.47,24.58
ego,-17.26,24.58
ego,-17.04,24.57
ego,-16.82,24.57
ego,-16.60,24.57
ego,-16.37,24.57
ego,-16.14,24.57
ego,-15.91,24.56
ego,-15.68,24.56
ego,-15.45,24.56
ego,-15.21,24.56
ego,-14.98,24.56
ego,-14.75,24.57
ego,-14.52,24.57
ego,-14.29,24.57
ego,-14.07,24.57
ego,-13.84,24.57
ego,-13.61,24.57
ego,-13.39,24.57
ego,-13.16,24.57
ego,-12.94,24.57
ego,-12.71,24.57
ego,-12.49,24.57
ego,-12.27,24.57
ego,-12.05,24.58
ego,-11.82,24.58
ego,-11.60,24.59
ego,-11.38,24.59
ego,-11.15,24.59
ego,-10.93,24.59
ego,-10.71,24.59
ego,-10.48,24.59
ego,-10.26,24.59
ego,-10.04,24.59
ego,-9.81,24.59
ego,-9.59,24.59
ego,-9.37,24.58
ego,-9.15,24.58
ego,-8.92,24.58
ego,-8.70,24.58
ego,-8.47,24.58
ego,-8.25,24.59
ego,-8.03,24.59
ego,-7.81,24.59
ego,-7.59,24.59
ego,-7.36,24.60
ego,-7.14,24.60
ego,-6.91,24.60
ego,-6.69,24.59
ego,-6.46,24.59
ego,-6.23,24.58
ego,-6.00,24.57
ego,-5.77,24.57
ego,-5.55,24.56
ego,-5.32,24.56
ego,-5.09,24.55
ego,-4.86,24.55
ego,-4.63,24.55
ego,-4.40,24.55
ego,-4.17,24.54
ego,-3.94,24.54
ego,-3.71,24.53
ego,-3.48,24.53
ego,-3.26,24.53
ego,-3.03,24.54
ego,-2.80,24.55
ego,-2.58,24.55
ego,-2.36,24.55
ego,-2.14,24.54
ego,-1.92,24.53
ego,-1.70,24.53
ego,-1.48,24.52
ego,-1.25,24.51
ego,-1.03,24.50
ego,-0.80,24.50
ego,-0.57,24.50
ego,-0.34,24.51
ego,-0.11,24.51
ego,0.12,24.51
ego,0.35,24.50
ego,0.58,24.50
ego,0.81,24.50
ego,1.04,24.50
ego,1.26,24.49
ego,1.49,24.48
ego,1.71,24.48
ego,1.94,24.47
ego,2.16,24.46
ego,2.39,24.45
ego,2.61,24.44
ego,2.84,24.44
ego,3.07,24.43
ego,3.29,24.43
ego,3.52,24.42
ego,3.75,24.41
ego,3.98,24.40
ego,4.21,24.41
ego,4.43,24.43
ego,4.66,24.44
ego,4.88,24.46
ego,5.09,24.48
ego,5.31,24.49
ego,5.52,24.49
ego,5.73,24.49
ego,5.93,24.48
ego,6.14,24.47
ego,6.35,24.46
ego,6.56,24.45
ego,6.77,24.45
ego,6.99,24.45
ego,7.21,24.45
ego,7.44,24.45
ego,7.67,24.45
ego,7.90,24.44
ego,8.13,24.43
ego,8.37,24.41
ego,8.60,24.40
ego,8.84,24.38
ego,9.07,24.37
ego,9.31,24.36
ego,9.55,24.35
ego,9.79,24.33
ego,10.03,24.32
ego,10.28,24.31
ego,10.52,24.30
ego,10.77,24.29
ego,11.03,24.28
ego,11.28,24.27
ego,11.53,24.27
ego,11.78,24.28
ego,12.03,24.30
ego,12.28,24.32
ego,12.53,24.35
ego,12.77,24.37
ego,13.02,24.39
ego,13.25,24.42
ego,13.49,24.44
ego,13.72,24.45
ego,13.95,24.47
ego,14.18,24.49
ego,14.40,24.51
ego,14.62,24.52
ego,14.83,24.54
ego,15.04,24.56
ego,15.25,24.57
ego,15.45,24.58
ego,15.66,24.59
ego,15.87,24.60
ego,16.08,24.61
ego,16.30,24.62
ego,16.51,24.62
ego,16.74,24.63
ego,16.96,24.63
ego,17.19,24.64
ego,17.42,24.64
ego,17.65,24.65
ego,17.88,24.65
ego,18.12,24.65
ego,18.35,24.66
ego,18.57,24.66
ego,18.80,24.67
ego,19.03,24.67
ego,19.25,24.67
ego,19.48,24.67
ego,19.70,24.67
ego,19.92,24.67
ego,20.14,24.67
ego,20.36,24.67
ego,20.58,24.67
ego,20.81,24.66
ego,21.04,24.66
ego,21.27,24.66
ego,21.50,24.66
ego,21.73,24.66
ego,21.96,24.66
ego,22.19,24.66
ego,22.41,24.66
ego,22.64,24.66
ego,22.87,24.66
ego,23.09,24.66
ego,23.32,24.66
ego,23.54,24.66
ego,23.76,24.66
ego,23.99,24.66
ego,24.21,24.66
ego,24.43,24.66
ego,24.65,24.66
ego,24.88,24.66
ego,25.10,24.65
ego,25.33,24.65
ego,25.55,24.65
ego,25.78,24.65
ego,26.00,24.65
ego,26.23,24.65
ego,26.46,24.65
ego,26.68,24.65
ego,26.91,24.65
ego,27.14,24.64
ego,27.37,24.65
ego,27.59,24.64
ego,27.82,24.65
ego,28.05,24.65
ego,28.28,24.65
ego,28.51,24.65
ego,28.74,24.65
ego,28.98,24.65
ego,29.21,24.65
ego,29.44,24.65
ego,29.68,24.65
ego,29.91,24.64
ego,30.15,24.64
ego,30.39,24.64
ego,30.63,24.64
ego,30.86,24.64
ego,31.11,24.64
ego,31.35,24.63
ego,31.59,24.63
ego,31.83,24.63
ego,32.08,24.62
ego,32.33,24.62
ego,32.58,24.62
ego,32.83,24.62
ego,33.08,24.62
ego,33.33,24.62
ego,33.58,24.62
ego,33.83,24.62
ego,34.08,24.62
ego,34.33,24.63
ego,34.58,24.63
ego,34.83,24.64
ego,35.08,24.64
ego,35.34,24.64
ego,35.59,24.65
ego,35.84,24.65
ego,36.09,24.65
ego,36.34,24.64
ego,36.59,24.65
ego,36.84,24.64
ego,37.10,24.65
ego,37.35,24.65
ego,37.60,24.65
ego,37.86,24.66
ego,38.11,24.66
ego,38.37,24.66
ego,38.62,24.66
ego,38.87,24.66
ego,39.12,24.67
ego,39.38,24.67
ego,39.64,24.67
ego,39.89,24.67
ego,40.14,24.67
ego,40.39,24.67
ego,40.64,24.67
ego,40.89,24.67
ego,41.15,24.67
ego,41.40,24.68
ego,41.65,24.68
ego,41.91,24.68
ego,42.16,24.68
ego,42.42,24.68
ego,42.68,24.69
ego,42.94,24.69
ego,43.20,24.69
ego,43.46,24.69
ego,43.72,24.69
ego,43.99,24.70
ego,44.25,24.70
ego,44.51,24.70
ego,44.77,24.71
ego,45.04,24.71
ego,45.30,24.72
ego,45.56,24.72
ego,45.82,24.73
ego,46.08,24.73
ego,46.35,24.74
ego,46.60,24.74
ego,46.86,24.75
ego,47.12,24.75
ego,47.38,24.76
ego,47.64,24.76
ego,47.89,24.76
ego,48.15,24.77
ego,48.40,24.77
ego,48.66,24.77
ego,48.91,24.78
ego,49.16,24.78
ego,49.42,24.78
ego,49.67,24.78
ego,49.92,24.79
ego,50.17,24.79
ego,50.42,24.79
ego,50.67,24.79
ego,50.93,24.79
ego,51.18,24.80
ego,51.43,24.80
ego,51.68,24.80
ego,51.93,24.80
ego,52.18,24.80
ego,52.43,24.81
ego,52.68,24.81
ego,52.93,24.81
ego,53.18,24.81
ego,53.43,24.81
ego,53.68,24.81
ego,53.93,24.81
ego,54.18,24.81
ego,54.43,24.81
ego,54.69,24.81
ego,54.94,24.81
ego,55.19,24.81
ego,55.44,24.82
ego,55.70,24.82
ego,55.95,24.82
ego,56.20,24.82
ego,56.46,24.82
ego,56.71,24.82
ego,56.97,24.82
ego,57.22,24.82
ego,57.48,24.82
ego,57.74,24.82
ego,58.00,24.82
ego,58.25,24.82
ego,58.51,24.82
ego,58.77,24.82
ego,59.03,24.82
ego,59.29,24.82
ego,59.56,24.82
ego,59.82,24.82
ego,60.08,24.82
ego,60.35,24.82
ego,60.61,24.82
ego,60.88,24.82
ego,61.14,24.82
ego,61.41,24.82
ego,61.68,24.82
ego,61.95,24.82
ego,62.22,24.82
ego,62.49,24.82
ego,62.76,24.83
ego,63.03,24.83
ego,63.31,24.83
ego,63.58,24.83
ego,63.86,24.83
ego,64.13,24.83
ego,64.41,24.83
ego,64.69,24.83
ego,64.96,24.83
ego,65.24,24.83
ego,65.52,24.83
ego,65.80,24.83
ego,66.08,24.84
ego,66.36,24.84
ego,66.64,24.84
ego,66.93,24.84
ego,67.21,24.84
ego,67.49,24.84
ego,67.77,24.84
ego,68.06,24.84
ego,68.34,24.84
ego,68.63,24.84
ego,68.91,24.84
ego,69.20,24.84
ego,69.48,24.84
ego,69.77,24.84
ego,70.06,24.85
ego,70.35,24.85
ego,70.63,24.85
ego,70.92,24.85
ego,71.21,24.85
ego,71.50,24.85
ego,71.79,24.85
ego,72.08,24.85
ego,72.37,24.85
ego,72.66,24.85
ego,72.95,24.85
ego,73.24,24.85
ego,73.53,24.85
ego,73.82,24.85
ego,74.11,24.85
ego,74.40,24.85
ego,74.69,24.85
ego,74.98,24.85
ego,75.27,24.85
ego,75.56,24.84
ego,75.85,24.82
ego,76.14,24.80
ego,76.43,24.79
ego,76.71,24.78
ego,76.99,24.77
ego,77.27,24.75
ego,77.54,24.75
ego,77.81,24.74
ego,78.08,24.74
ego,78.34,24.74
ego,78.61,24.74
ego,78.87,24.74
ego,79.13,24.73
ego,79.39,24.73
ego,79.65,24.72
ego,79.92,24.71
ego,80.18,24.71
ego,80.45,24.70
ego,80.72,24.69
ego,81.00,24.69
ego,81.27,24.68
ego,81.55,24.68
ego,81.84,24.68
ego,82.12,24.68
ego,82.41,24.68
ego,82.69,24.68
ego,82.98,24.68
ego,83.27,24.68
ego,83.56,24.69
ego,83.85,24.69
ego,84.14,24.70
ego,84.43,24.71
ego,84.72,24.72
ego,85.00,24.72
ego,85.28,24.74
ego,85.56,24.75
ego,85.83,24.78
ego,86.10,24.81
ego,86.36,24.85
ego,86.56,24.88
ego,86.69,24.90
ego,86.76,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.77,24.91
ego,86.78,24.91
ego,86.80,24.91
ego,86.83,24.91
ego,86.87,24.91
ego,86.92,24.91
ego,86.98,24.91
ego,87.06,24.91
ego,87.14,24.91
ego,87.24,24.91
ego,87.35,24.91
ego,87.47,24.93
ego,87.60,24.95
ego,87.73,24.96
ego,87.87,24.98
ego,88.02,24.99
ego,88.17,24.99
ego,88.32,24.99
ego,88.48,24.99
ego,88.65,24.99
ego,88.82,24.98
ego,88.99,24.98
ego,89.17,24.99
ego,89.35,25.00
ego,89.53,25.02
ego,89.71,25.04
ego,89.89,25.07
ego,90.06,25.09
ego,90.23,25.11
ego,90.39,25.12
ego,90.55,25.13
ego,90.70,25.14
ego,90.85,25.14
ego,90.99,25.15
ego,91.13,25.15
ego,91.26,25.15
ego,91.39,25.14
ego,91.51,25.14
ego,91.62,25.13
ego,91.73,25.13
ego,91.84,25.14
ego,91.94,25.14
ego,92.04,25.14
ego,92.13,25.15
ego,92.21,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
ego,92.24,25.15
