type,x,y
ego,-84.92,126.47
ego,-85.07,126.37
ego,-85.23,126.26
ego,-85.38,126.15
ego,-85.53,126.05
ego,-85.69,125.94
ego,-85.84,125.83
ego,-85.99,125.73
ego,-86.14,125.62
ego,-86.29,125.50
ego,-86.44,125.39
ego,-86.58,125.28
ego,-86.73,125.17
ego,-86.88,125.05
ego,-87.03,124.94
ego,-87.17,124.82
ego,-87.32,124.71
ego,-87.47,124.59
ego,-87.61,124.48
ego,-87.76,124.36
ego,-87.91,124.24
ego,-88.06,124.11
ego,-88.21,123.99
ego,-88.36,123.86
ego,-88.51,123.73
ego,-88.66,123.61
ego,-88.81,123.48
ego,-88.96,123.35
ego,-89.10,123.22
ego,-89.25,123.09
ego,-89.39,122.96
ego,-89.53,122.83
ego,-89.67,122.70
ego,-89.81,122.57
ego,-89.95,122.43
ego,-90.09,122.30
ego,-90.24,122.17
ego,-90.38,122.03
ego,-90.52,121.90
ego,-90.67,121.76
ego,-90.81,121.62
ego,-90.96,121.47
ego,-91.11,121.32
ego,-91.25,121.17
ego,-91.40,121.02
ego,-91.54,120.87
ego,-91.68,120.72
ego,-91.82,120.57
ego,-91.95,120.42
ego,-92.09,120.27
ego,-92.22,120.11
ego,-92.36,119.96
ego,-92.49,119.81
ego,-92.62,119.65
ego,-92.75,119.50
ego,-92.88,119.34
ego,-93.00,119.19
ego,-93.13,119.03
ego,-93.25,118.88
ego,-93.38,118.72
ego,-93.50,118.56
ego,-93.63,118.40
ego,-93.75,118.25
ego,-93.88,118.09
ego,-94.00,117.93
ego,-94.12,117.77
ego,-94.24,117.61
ego,-94.36,117.45
ego,-94.48,117.28
ego,-94.60,117.12
ego,-94.72,116.96
ego,-94.83,116.80
ego,-94.95,116.63
ego,-95.07,116.47
ego,-95.18,116.31
ego,-95.30,116.14
ego,-95.41,115.98
ego,-95.53,115.81
ego,-95.64,115.65
ego,-95.75,115.48
ego,-95.86,115.31
ego,-95.98,115.15
ego,-96.09,114.98
ego,-96.20,114.81
ego,-96.31,114.65
ego,-96.42,114.48
ego,-96.53,114.31
ego,-96.64,114.14
ego,-96.74,113.97
ego,-96.85,113.80
ego,-96.96,113.63
ego,-97.06,113.46
ego,-97.17,113.29
ego,-97.28,113.12
ego,-97.38,112.95
ego,-97.49,112.78
ego,-97.59,112.60
ego,-97.69,112.43
ego,-97.80,112.26
ego,-97.90,112.09
ego,-98.00,111.91
ego,-98.10,111.74
ego,-98.20,111.56
ego,-98.30,111.39
ego,-98.40,111.22
ego,-98.50,111.04
ego,-98.60,110.87
ego,-98.70,110.69
ego,-98.80,110.52
ego,-98.90,110.34
ego,-99.00,110.16
ego,-99.10,109.98
ego,-99.19,109.80
ego,-99.29,109.62
ego,-99.38,109.45
ego,-99.48,109.27
ego,-99.57,109.09
ego,-99.66,108.91
ego,-99.76,108.74
ego,-99.85,108.56
ego,-99.94,108.38
ego,-100.03,108.20
ego,-100.12,108.02
ego,-100.21,107.84
ego,-100.30,107.66
ego,-100.39,107.48
ego,-100.48,107.30
ego,-100.57,107.12
ego,-100.66,106.94
ego,-100.75,106.75
ego,-100.83,106.57
ego,-100.92,106.39
ego,-101.00,106.21
ego,-101.09,106.03
ego,-101.17,105.84
ego,-101.25,105.66
ego,-101.34,105.48
ego,-101.42,105.30
ego,-101.51,105.11
ego,-101.59,104.93
ego,-101.67,104.74
ego,-101.75,104.56
ego,-101.83,104.37
ego,-101.91,104.19
ego,-101.99,104.00
ego,-102.07,103.82
ego,-102.14,103.63
ego,-102.22,103.45
ego,-102.30,103.26
ego,-102.37,103.08
ego,-102.45,102.89
ego,-102.52,102.71
ego,-102.59,102.52
ego,-102.67,102.34
ego,-102.74,102.16
ego,-102.81,101.98
ego,-102.89,101.79
ego,-102.96,101.61
ego,-103.04,101.42
ego,-103.11,101.22
ego,-103.19,101.03
ego,-103.26,100.83
ego,-103.33,100.63
ego,-103.40,100.43
ego,-103.47,100.23
ego,-103.54,100.04
ego,-103.61,99.84
ego,-103.68,99.64
ego,-103.74,99.45
ego,-103.81,99.26
ego,-103.87,99.07
ego,-103.93,98.88
ego,-103.99,98.69
ego,-104.05,98.51
ego,-104.11,98.33
ego,-104.17,98.15
ego,-104.23,97.97
ego,-104.29,97.79
ego,-104.35,97.61
ego,-104.41,97.42
ego,-104.48,97.23
ego,-104.54,97.03
ego,-104.60,96.83
ego,-104.66,96.63
ego,-104.72,96.42
ego,-104.78,96.22
ego,-104.84,96.01
ego,-104.90,95.81
ego,-104.95,95.61
ego,-105.01,95.40
ego,-105.06,95.20
ego,-105.11,95.01
ego,-105.17,94.81
ego,-105.22,94.61
ego,-105.27,94.41
ego,-105.32,94.22
ego,-105.37,94.02
ego,-105.42,93.83
ego,-105.46,93.64
ego,-105.51,93.45
ego,-105.55,93.26
ego,-105.60,93.08
ego,-105.64,92.90
ego,-105.69,92.72
ego,-105.73,92.54
ego,-105.78,92.35
ego,-105.82,92.17
ego,-105.87,91.98
ego,-105.92,91.79
ego,-105.96,91.59
ego,-106.01,91.39
ego,-106.06,91.18
ego,-106.10,90.98
ego,-106.14,90.77
ego,-106.18,90.56
ego,-106.22,90.36
ego,-106.26,90.15
ego,-106.30,89.95
ego,-106.33,89.75
ego,-106.37,89.55
ego,-106.41,89.34
ego,-106.44,89.15
ego,-106.48,88.95
ego,-106.52,88.75
ego,-106.55,88.55
ego,-106.58,88.35
ego,-106.62,88.15
ego,-106.65,87.95
ego,-106.69,87.75
ego,-106.72,87.55
ego,-106.76,87.35
ego,-106.79,87.14
ego,-106.82,86.93
ego,-106.86,86.71
ego,-106.89,86.50
ego,-106.91,86.28
ego,-106.94,86.07
ego,-106.97,85.85
ego,-107.00,85.64
ego,-107.03,85.42
ego,-107.05,85.21
ego,-107.08,84.99
ego,-107.10,84.78
ego,-107.13,84.56
ego,-107.16,84.34
ego,-107.18,84.12
ego,-107.20,83.90
ego,-107.23,83.68
ego,-107.25,83.46
ego,-107.27,83.24
ego,-107.29,83.01
ego,-107.31,82.78
ego,-107.33,82.56
ego,-107.34,82.33
ego,-107.36,82.11
ego,-107.37,81.88
ego,-107.38,81.66
ego,-107.40,81.44
ego,-107.41,81.22
ego,-107.42,81.01
ego,-107.42,80.80
ego,-107.43,80.60
ego,-107.44,80.40
ego,-107.45,80.21
ego,-107.45,80.02
ego,-107.45,79.85
ego,-107.46,79.67
ego,-107.46,79.51
ego,-107.47,79.35
ego,-107.47,79.20
ego,-107.47,79.05
ego,-107.48,78.91
ego,-107.48,78.78
ego,-107.48,78.66
ego,-107.49,78.54
ego,-107.49,78.43
ego,-107.50,78.33
ego,-107.50,78.26
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.24
ego,-107.50,78.23
ego,-107.50,78.21
ego,-107.50,78.18
ego,-107.51,78.14
ego,-107.51,78.09
ego,-107.51,78.03
ego,-107.51,77.95
ego,-107.51,77.87
ego,-107.51,77.77
ego,-107.51,77.65
ego,-107.51,77.53
ego,-107.51,77.39
ego,-107.52,77.24
ego,-107.52,77.08
ego,-107.52,76.90
ego,-107.52,76.71
ego,-107.52,76.51
ego,-107.52,76.30
ego,-107.52,76.08
ego,-107.52,75.85
ego,-107.52,75.62
ego,-107.52,75.38
ego,-107.52,75.14
ego,-107.53,74.90
ego,-107.53,74.65
ego,-107.54,74.40
ego,-107.55,74.15
ego,-107.56,73.90
ego,-107.56,73.65
ego,-107.57,73.40
ego,-107.58,73.15
ego,-107.59,72.90
ego,-107.59,72.65
ego,-107.60,72.40
ego,-107.60,72.15
ego,-107.61,71.90
ego,-107.61,71.64
ego,-107.62,71.38
ego,-107.62,71.12
ego,-107.63,70.86
ego,-107.63,70.60
ego,-107.64,70.33
ego,-107.64,70.06
ego,-107.64,69.78
ego,-107.65,69.50
ego,-107.65,69.22
ego,-107.66,68.93
ego,-107.67,68.63
ego,-107.67,68.33
ego,-107.67,68.03
ego,-107.67,67.73
ego,-107.68,67.42
ego,-107.68,67.11
ego,-107.68,66.80
ego,-107.68,66.49
ego,-107.68,66.17
ego,-107.68,65.85
ego,-107.67,65.53
ego,-107.67,65.21
ego,-107.66,64.88
ego,-107.66,64.56
ego,-107.65,64.23
ego,-107.64,63.90
ego,-107.63,63.58
ego,-107.62,63.25
ego,-107.61,62.92
ego,-107.59,62.59
ego,-107.58,62.26
ego,-107.56,61.93
ego,-107.55,61.60
ego,-107.54,61.27
ego,-107.53,60.95
ego,-107.52,60.62
ego,-107.51,60.30
ego,-107.51,59.98
ego,-107.50,59.66
ego,-107.50,59.34
ego,-107.49,59.02
ego,-107.48,58.71
ego,-107.47,58.40
ego,-107.46,58.09
ego,-107.45,57.78
ego,-107.45,57.47
ego,-107.44,57.17
ego,-107.43,56.86
ego,-107.42,56.56
ego,-107.42,56.26
ego,-107.42,55.96
ego,-107.42,55.66
ego,-107.41,55.36
ego,-107.41,55.06
ego,-107.40,54.77
ego,-107.39,54.47
ego,-107.38,54.18
ego,-107.38,53.88
ego,-107.37,53.58
ego,-107.37,53.29
ego,-107.36,52.99
ego,-107.37,52.69
ego,-107.37,52.40
ego,-107.37,52.10
ego,-107.37,51.81
ego,-107.38,51.51
ego,-107.38,51.21
ego,-107.38,50.91
ego,-107.38,50.62
ego,-107.38,50.32
ego,-107.38,50.03
ego,-107.37,49.73
ego,-107.36,49.44
ego,-107.35,49.15
ego,-107.35,48.86
ego,-107.34,48.56
ego,-107.34,48.27
ego,-107.33,47.98
ego,-107.33,47.68
ego,-107.33,47.38
ego,-107.32,47.08
ego,-107.32,46.78
ego,-107.32,46.48
ego,-107.31,46.17
ego,-107.31,45.87
ego,-107.30,45.56
ego,-107.30,45.25
ego,-107.31,44.94
ego,-107.31,44.63
ego,-107.32,44.32
ego,-107.32,44.01
ego,-107.33,43.71
ego,-107.33,43.41
ego,-107.34,43.12
ego,-107.36,42.83
ego,-107.38,42.56
ego,-107.40,42.29
ego,-107.41,42.03
ego,-107.43,41.78
ego,-107.43,41.53
ego,-107.44,41.29
ego,-107.44,41.06
ego,-107.43,40.83
ego,-107.43,40.60
ego,-107.43,40.39
ego,-107.44,40.18
ego,-107.45,39.97
ego,-107.45,39.77
ego,-107.45,39.58
ego,-107.45,39.40
ego,-107.45,39.22
ego,-107.44,39.04
ego,-107.43,38.87
ego,-107.41,38.71
ego,-107.40,38.55
ego,-107.38,38.39
ego,-107.37,38.24
ego,-107.35,38.09
ego,-107.33,37.95
ego,-107.32,37.81
ego,-107.31,37.68
ego,-107.30,37.55
ego,-107.30,37.43
ego,-107.29,37.31
ego,-107.27,37.19
ego,-107.26,37.08
ego,-107.25,36.97
ego,-107.23,36.87
ego,-107.22,36.77
ego,-107.20,36.67
ego,-107.18,36.58
ego,-107.17,36.52
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.51
ego,-107.17,36.50
ego,-107.17,36.48
ego,-107.16,36.45
ego,-107.15,36.41
ego,-107.14,36.36
ego,-107.13,36.30
ego,-107.11,36.24
ego,-107.09,36.17
ego,-107.07,36.09
ego,-107.05,36.00
ego,-107.03,35.90
ego,-107.00,35.80
ego,-106.97,35.70
ego,-106.94,35.58
ego,-106.92,35.46
ego,-106.90,35.34
ego,-106.87,35.21
ego,-106.85,35.09
ego,-106.82,34.96
ego,-106.78,34.83
ego,-106.75,34.70
ego,-106.71,34.57
ego,-106.67,34.45
ego,-106.63,34.32
ego,-106.60,34.19
ego,-106.57,34.06
ego,-106.54,33.93
ego,-106.50,33.81
ego,-106.47,33.69
ego,-106.44,33.57
ego,-106.40,33.46
ego,-106.36,33.35
ego,-106.32,33.25
ego,-106.28,33.14
ego,-106.24,33.04
ego,-106.20,32.94
ego,-106.16,32.84
ego,-106.12,32.75
ego,-106.07,32.65
ego,-106.02,32.55
ego,-105.97,32.45
ego,-105.92,32.35
ego,-105.87,32.25
ego,-105.83,32.13
ego,-105.78,32.02
ego,-105.73,31.91
ego,-105.68,31.80
ego,-105.63,31.69
ego,-105.58,31.58
ego,-105.53,31.47
ego,-105.48,31.37
ego,-105.43,31.27
ego,-105.37,31.18
ego,-105.32,31.08
ego,-105.26,30.99
ego,-105.20,30.90
ego,-105.15,30.81
ego,-105.09,30.72
ego,-105.03,30.62
ego,-104.98,30.53
ego,-104.93,30.43
ego,-104.88,30.33
ego,-104.82,30.24
ego,-104.77,30.15
ego,-104.71,30.06
ego,-104.65,29.97
ego,-104.59,29.88
ego,-104.53,29.79
ego,-104.47,29.70
ego,-104.40,29.62
ego,-104.34,29.53
ego,-104.27,29.45
ego,-104.20,29.37
ego,-104.14,29.28
ego,-104.07,29.20
ego,-104.00,29.11
ego,-103.94,29.02
ego,-103.88,28.94
ego,-103.81,28.85
ego,-103.74,28.77
ego,-103.68,28.68
ego,-103.61,28.60
ego,-103.54,28.52
ego,-103.47,28.44
ego,-103.39,28.36
ego,-103.32,28.28
ego,-103.24,28.21
ego,-103.17,28.13
ego,-103.09,28.06
ego,-103.01,27.99
ego,-102.94,27.91
ego,-102.86,27.83
ego,-102.79,27.75
ego,-102.71,27.68
ego,-102.64,27.60
ego,-102.56,27.52
ego,-102.48,27.45
ego,-102.40,27.38
ego,-102.32,27.31
ego,-102.24,27.24
ego,-102.15,27.17
ego,-102.07,27.11
ego,-101.99,27.04
ego,-101.90,26.98
ego,-101.81,26.92
ego,-101.72,26.86
ego,-101.64,26.80
ego,-101.55,26.73
ego,-101.46,26.67
ego,-101.38,26.60
ego,-101.29,26.54
ego,-101.20,26.47
ego,-101.12,26.41
ego,-101.03,26.35
ego,-100.94,26.29
ego,-100.85,26.24
ego,-100.75,26.18
ego,-100.66,26.13
ego,-100.57,26.07
ego,-100.47,26.02
ego,-100.38,25.97
ego,-100.28,25.93
ego,-100.19,25.88
ego,-100.09,25.83
ego,-100.00,25.77
ego,-99.91,25.72
ego,-99.81,25.67
ego,-99.72,25.62
ego,-99.63,25.57
ego,-99.53,25.52
ego,-99.43,25.48
ego,-99.34,25.43
ego,-99.24,25.39
ego,-99.14,25.35
ego,-99.04,25.31
ego,-98.94,25.28
ego,-98.84,25.24
ego,-98.74,25.21
ego,-98.64,25.17
ego,-98.53,25.15
ego,-98.43,25.12
ego,-98.33,25.09
ego,-98.22,25.07
ego,-98.12,25.04
ego,-98.02,25.02
ego,-97.91,25.00
ego,-97.80,24.98
ego,-97.69,24.96
ego,-97.58,24.94
ego,-97.47,24.92
ego,-97.34,24.91
ego,-97.22,24.90
ego,-97.09,24.88
ego,-96.95,24.86
ego,-96.81,24.83
ego,-96.66,24.81
ego,-96.51,24.79
ego,-96.35,24.77
ego,-96.17,24.75
ego,-95.99,24.73
ego,-95.79,24.71
ego,-95.58,24.69
ego,-95.36,24.68
ego,-95.14,24.67
ego,-94.91,24.66
ego,-94.67,24.65
ego,-94.44,24.65
ego,-94.19,24.64
ego,-93.94,24.64
ego,-93.69,24.63
ego,-93.44,24.63
ego,-93.19,24.62
ego,-92.94,24.61
ego,-92.69,24.59
ego,-92.43,24.57
ego,-92.18,24.54
ego,-91.93,24.50
ego,-91.68,24.46
ego,-91.42,24.42
ego,-91.17,24.38
ego,-90.91,24.34
ego,-90.64,24.30
ego,-90.38,24.27
ego,-90.11,24.23
ego,-89.84,24.20
ego,-89.56,24.17
ego,-89.28,24.14
ego,-89.00,24.11
ego,-88.72,24.09
ego,-88.44,24.06
ego,-88.15,24.04
ego,-87.86,24.03
ego,-87.57,24.01
ego,-87.27,23.99
ego,-86.97,23.97
ego,-86.66,23.95
ego,-86.34,23.93
ego,-86.02,23.92
ego,-85.70,23.91
ego,-85.38,23.91
ego,-85.06,23.90
ego,-84.73,23.90
ego,-84.41,23.91
ego,-84.09,23.91
ego,-83.77,23.92
ego,-83.46,23.93
ego,-83.15,23.94
ego,-82.85,23.96
ego,-82.55,23.97
ego,-82.26,23.99
ego,-81.97,24.00
ego,-81.69,24.01
ego,-81.42,24.02
ego,-81.16,24.02
ego,-80.91,24.03
ego,-80.66,24.03
ego,-80.41,24.04
ego,-80.17,24.04
ego,-79.93,24.05
ego,-79.70,24.05
ego,-79.46,24.05
ego,-79.23,24.04
ego,-78.99,24.04
ego,-78.76,24.03
ego,-78.52,24.02
ego,-78.28,24.01
ego,-78.04,24.00
ego,-77.79,23.98
ego,-77.55,23.97
ego,-77.29,23.95
ego,-77.04,23.94
ego,-76.79,23.93
ego,-76.54,23.92
ego,-76.29,23.91
ego,-76.04,23.89
ego,-75.79,23.88
ego,-75.54,23.87
ego,-75.29,23.86
ego,-75.04,23.85
ego,-74.79,23.83
ego,-74.53,23.82
ego,-74.28,23.81
ego,-74.03,23.80
ego,-73.78,23.79
ego,-73.52,23.78
ego,-73.27,23.78
ego,-73.02,23.77
ego,-72.77,23.76
ego,-72.51,23.75
ego,-72.26,23.75
ego,-72.01,23.75
ego,-71.76,23.75
ego,-71.51,23.76
ego,-71.26,23.77
ego,-71.01,23.77
ego,-70.76,23.78
ego,-70.51,23.78
ego,-70.26,23.78
ego,-70.01,23.78
ego,-69.77,23.77
ego,-69.52,23.77
ego,-69.26,23.76
ego,-69.01,23.75
ego,-68.76,23.74
ego,-68.51,23.73
ego,-68.26,23.72
ego,-68.01,23.71
ego,-67.76,23.70
ego,-67.51,23.69
ego,-67.26,23.69
ego,-67.01,23.68
ego,-66.76,23.67
ego,-66.51,23.67
ego,-66.26,23.67
ego,-66.01,23.68
ego,-65.76,23.71
ego,-65.52,23.75
ego,-65.29,23.79
ego,-65.06,23.84
ego,-64.84,23.89
ego,-64.63,23.94
ego,-64.43,23.99
ego,-64.23,24.03
ego,-64.04,24.07
ego,-63.85,24.11
ego,-63.68,24.14
ego,-63.50,24.17
ego,-63.34,24.20
ego,-63.18,24.22
ego,-63.03,24.24
ego,-62.89,24.26
ego,-62.75,24.28
ego,-62.62,24.30
ego,-62.50,24.31
ego,-62.38,24.32
ego,-62.27,24.34
ego,-62.16,24.35
ego,-62.06,24.36
ego,-61.98,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.94,24.37
ego,-61.93,24.37
ego,-61.91,24.37
ego,-61.88,24.37
ego,-61.84,24.37
ego,-61.79,24.38
ego,-61.73,24.38
ego,-61.65,24.38
ego,-61.57,24.38
ego,-61.47,24.38
ego,-61.36,24.38
ego,-61.23,24.38
ego,-61.10,24.39
ego,-60.95,24.39
ego,-60.78,24.39
ego,-60.61,24.39
ego,-60.42,24.39
ego,-60.22,24.40
ego,-60.01,24.40
ego,-59.79,24.40
ego,-59.56,24.41
ego,-59.33,24.41
ego,-59.09,24.42
ego,-58.85,24.42
ego,-58.60,24.42
ego,-58.36,24.41
ego,-58.11,24.39
ego,-57.86,24.37
ego,-57.62,24.35
ego,-57.37,24.33
ego,-57.12,24.30
ego,-56.87,24.28
ego,-56.62,24.25
ego,-56.37,24.22
ego,-56.11,24.19
ego,-55.86,24.15
ego,-55.61,24.12
ego,-55.35,24.09
ego,-55.09,24.05
ego,-54.83,24.02
ego,-54.57,23.98
ego,-54.30,23.95
ego,-54.03,23.92
ego,-53.76,23.88
ego,-53.49,23.85
ego,-53.22,23.82
ego,-52.94,23.78
ego,-52.66,23.75
ego,-52.38,23.72
ego,-52.10,23.69
ego,-51.81,23.66
ego,-51.52,23.63
ego,-51.23,23.59
ego,-50.94,23.56
ego,-50.64,23.53
ego,-50.35,23.51
ego,-50.05,23.51
ego,-49.75,23.51
ego,-49.46,23.52
ego,-49.17,23.53
ego,-48.89,23.56
ego,-48.60,23.57
ego,-48.33,23.59
ego,-48.06,23.59
ego,-47.79,23.60
ego,-47.53,23.60
ego,-47.28,23.60
ego,-47.07,23.61
ego,-46.89,23.61
ego,-46.71,23.62
ego,-46.53,23.62
ego,-46.35,23.62
ego,-46.16,23.62
ego,-45.98,23.62
ego,-45.80,23.62
ego,-45.62,23.62
ego,-45.44,23.61
ego,-45.26,23.61
ego,-45.08,23.60
ego,-44.91,23.60
ego,-44.75,23.60
ego,-44.59,23.61
ego,-44.43,23.61
ego,-44.27,23.62
ego,-44.12,23.64
ego,-43.97,23.65
ego,-43.81,23.68
ego,-43.66,23.70
ego,-43.50,23.73
ego,-43.34,23.76
ego,-43.18,23.80
ego,-43.01,23.84
ego,-42.83,23.89
ego,-42.65,23.94
ego,-42.47,23.99
ego,-42.28,24.04
ego,-42.09,24.09
ego,-41.89,24.13
ego,-41.69,24.16
ego,-41.49,24.19
ego,-41.29,24.21
ego,-41.09,24.22
ego,-40.90,24.23
ego,-40.70,24.23
ego,-40.51,24.22
ego,-40.33,24.21
ego,-40.15,24.20
ego,-39.98,24.19
ego,-39.82,24.17
ego,-39.66,24.16
ego,-39.51,24.15
ego,-39.36,24.14
ego,-39.21,24.13
ego,-39.08,24.12
ego,-38.94,24.11
ego,-38.80,24.11
ego,-38.67,24.10
ego,-38.54,24.10
ego,-38.40,24.10
ego,-38.26,24.09
ego,-38.12,24.09
ego,-37.98,24.08
ego,-37.83,24.07
ego,-37.67,24.05
ego,-37.51,24.03
ego,-37.34,24.01
ego,-37.17,23.99
ego,-36.99,23.96
ego,-36.81,23.94
ego,-36.62,23.93
ego,-36.43,23.92
ego,-36.23,23.91
ego,-36.03,23.89
ego,-35.82,23.88
ego,-35.61,23.86
ego,-35.40,23.84
