type,x,y
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.83
ego,109.25,89.82
ego,109.25,89.77
ego,109.25,89.69
ego,109.25,89.58
ego,109.26,89.46
ego,109.26,89.32
ego,109.26,89.17
ego,109.26,89.01
ego,109.26,88.83
ego,109.26,88.63
ego,109.26,88.43
ego,109.26,88.22
ego,109.27,87.99
ego,109.27,87.76
ego,109.27,87.53
ego,109.27,87.29
ego,109.26,87.05
ego,109.26,86.81
ego,109.26,86.56
ego,109.26,86.31
ego,109.26,86.07
ego,109.27,85.82
ego,109.27,85.58
ego,109.28,85.34
ego,109.29,85.10
ego,109.30,84.87
ego,109.31,84.64
ego,109.32,84.41
ego,109.33,84.19
ego,109.34,83.98
ego,109.35,83.77
ego,109.36,83.57
ego,109.36,83.38
ego,109.37,83.19
ego,109.38,83.00
ego,109.39,82.83
ego,109.39,82.65
ego,109.40,82.49
ego,109.40,82.32
ego,109.41,82.17
ego,109.41,82.02
ego,109.42,81.87
ego,109.42,81.73
ego,109.42,81.60
ego,109.43,81.47
ego,109.43,81.34
ego,109.44,81.23
ego,109.44,81.11
ego,109.44,81.01
ego,109.45,80.91
ego,109.45,80.81
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.76
ego,109.45,80.75
ego,109.45,80.74
ego,109.45,80.73
ego,109.45,80.70
ego,109.45,80.66
ego,109.44,80.61
ego,109.44,80.55
ego,109.43,80.47
ego,109.43,80.39
ego,109.42,80.29
ego,109.42,80.17
ego,109.41,80.05
ego,109.41,79.91
ego,109.40,79.76
ego,109.40,79.60
ego,109.40,79.42
ego,109.39,79.23
ego,109.39,79.03
ego,109.39,78.82
ego,109.39,78.60
ego,109.39,78.37
ego,109.39,78.14
ego,109.39,77.90
ego,109.38,77.65
ego,109.37,77.41
ego,109.37,77.16
ego,109.36,76.91
ego,109.37,76.66
ego,109.37,76.41
ego,109.38,76.17
ego,109.39,75.92
ego,109.40,75.69
ego,109.41,75.45
ego,109.41,75.23
ego,109.42,75.01
ego,109.43,74.79
ego,109.44,74.59
ego,109.44,74.38
ego,109.45,74.19
ego,109.46,74.00
ego,109.46,73.81
ego,109.47,73.63
ego,109.47,73.46
ego,109.47,73.29
ego,109.48,73.13
ego,109.48,72.97
ego,109.48,72.82
ego,109.49,72.68
ego,109.49,72.54
ego,109.49,72.40
ego,109.49,72.28
ego,109.49,72.15
ego,109.50,72.04
ego,109.50,71.92
ego,109.50,71.82
ego,109.50,71.72
ego,109.50,71.62
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.58
ego,109.50,71.57
ego,109.50,71.55
ego,109.50,71.52
ego,109.50,71.48
ego,109.49,71.43
ego,109.49,71.37
ego,109.48,71.29
ego,109.48,71.20
ego,109.48,71.10
ego,109.47,70.99
ego,109.47,70.87
ego,109.46,70.73
ego,109.46,70.58
ego,109.46,70.41
ego,109.46,70.24
ego,109.45,70.05
ego,109.45,69.85
ego,109.45,69.63
ego,109.45,69.41
ego,109.45,69.19
ego,109.45,68.95
ego,109.45,68.72
ego,109.44,68.47
ego,109.44,68.23
ego,109.44,67.98
ego,109.44,67.74
ego,109.44,67.49
ego,109.45,67.24
ego,109.46,67.00
ego,109.47,66.76
ego,109.47,66.53
ego,109.48,66.31
ego,109.49,66.09
ego,109.49,65.88
ego,109.50,65.67
ego,109.50,65.47
ego,109.50,65.27
ego,109.51,65.08
ego,109.51,64.90
ego,109.51,64.72
ego,109.50,64.55
ego,109.50,64.39
ego,109.50,64.23
ego,109.50,64.07
ego,109.50,63.92
ego,109.50,63.78
ego,109.50,63.64
ego,109.51,63.51
ego,109.51,63.38
ego,109.51,63.26
ego,109.51,63.14
ego,109.52,63.03
ego,109.52,62.92
ego,109.52,62.82
ego,109.52,62.73
ego,109.52,62.68
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.67
ego,109.52,62.66
ego,109.52,62.64
ego,109.52,62.61
ego,109.52,62.57
ego,109.52,62.52
ego,109.51,62.45
ego,109.51,62.38
ego,109.51,62.29
ego,109.51,62.19
ego,109.50,62.08
ego,109.50,61.95
ego,109.50,61.81
ego,109.50,61.66
ego,109.50,61.50
ego,109.50,61.32
ego,109.49,61.13
ego,109.49,60.93
ego,109.49,60.72
ego,109.49,60.50
ego,109.49,60.27
ego,109.49,60.04
ego,109.49,59.80
ego,109.49,59.56
ego,109.49,59.31
ego,109.49,59.07
ego,109.49,58.82
ego,109.50,58.57
ego,109.51,58.33
ego,109.51,58.08
ego,109.52,57.85
ego,109.52,57.62
ego,109.53,57.39
ego,109.53,57.17
ego,109.53,56.96
ego,109.52,56.75
ego,109.52,56.55
ego,109.52,56.36
ego,109.52,56.17
ego,109.52,55.99
ego,109.52,55.81
ego,109.52,55.64
ego,109.53,55.47
ego,109.53,55.31
ego,109.53,55.15
ego,109.53,55.00
ego,109.53,54.86
ego,109.53,54.72
ego,109.53,54.59
ego,109.53,54.46
ego,109.53,54.34
ego,109.53,54.22
ego,109.53,54.11
ego,109.53,54.00
ego,109.53,53.90
ego,109.53,53.80
ego,109.53,53.73
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.72
ego,109.53,53.71
ego,109.53,53.69
ego,109.53,53.66
ego,109.53,53.62
ego,109.53,53.57
ego,109.53,53.51
ego,109.53,53.43
ego,109.53,53.34
ego,109.53,53.24
ego,109.53,53.13
ego,109.53,53.00
ego,109.53,52.87
ego,109.53,52.72
ego,109.53,52.55
ego,109.53,52.37
ego,109.53,52.18
ego,109.53,51.98
ego,109.53,51.77
ego,109.53,51.55
ego,109.53,51.32
ego,109.53,51.09
ego,109.53,50.85
ego,109.53,50.61
ego,109.53,50.37
ego,109.54,50.12
ego,109.55,49.87
ego,109.56,49.62
ego,109.57,49.38
ego,109.58,49.14
ego,109.59,48.90
ego,109.59,48.67
ego,109.59,48.44
ego,109.59,48.23
ego,109.59,48.01
ego,109.59,47.81
ego,109.59,47.61
ego,109.58,47.41
ego,109.58,47.22
ego,109.58,47.04
ego,109.58,46.86
ego,109.58,46.69
ego,109.58,46.53
ego,109.58,46.37
ego,109.58,46.21
ego,109.58,46.06
ego,109.58,45.92
ego,109.58,45.78
ego,109.58,45.64
ego,109.58,45.51
ego,109.58,45.39
ego,109.58,45.27
ego,109.58,45.16
ego,109.58,45.05
ego,109.58,44.95
ego,109.58,44.85
ego,109.58,44.79
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.78
ego,109.58,44.77
ego,109.58,44.77
ego,109.58,44.76
ego,109.58,44.75
ego,109.58,44.72
ego,109.58,44.68
ego,109.58,44.62
ego,109.58,44.56
ego,109.58,44.49
ego,109.58,44.40
ego,109.58,44.29
ego,109.58,44.18
ego,109.58,44.05
ego,109.58,43.91
ego,109.58,43.76
ego,109.58,43.60
ego,109.58,43.42
ego,109.59,43.23
ego,109.59,43.03
ego,109.59,42.81
ego,109.59,42.59
ego,109.59,42.36
ego,109.59,42.13
ego,109.59,41.89
ego,109.59,41.65
ego,109.59,41.41
ego,109.60,41.16
ego,109.61,40.91
ego,109.61,40.66
ego,109.62,40.42
ego,109.63,40.18
ego,109.63,39.94
ego,109.63,39.71
ego,109.62,39.49
ego,109.62,39.27
ego,109.62,39.06
ego,109.62,38.85
ego,109.62,38.65
ego,109.62,38.46
ego,109.62,38.27
ego,109.62,38.09
ego,109.62,37.91
ego,109.62,37.74
ego,109.62,37.57
ego,109.62,37.41
ego,109.62,37.25
ego,109.62,37.10
ego,109.62,36.96
ego,109.62,36.82
ego,109.62,36.68
ego,109.62,36.55
ego,109.62,36.43
ego,109.62,36.31
ego,109.62,36.20
ego,109.62,36.09
ego,109.62,35.98
ego,109.62,35.89
ego,109.62,35.79
ego,109.62,35.73
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.72
ego,109.62,35.71
ego,109.62,35.70
ego,109.62,35.69
ego,109.62,35.66
ego,109.62,35.62
ego,109.62,35.57
ego,109.62,35.50
ego,109.62,35.43
ego,109.62,35.34
ego,109.63,35.23
ego,109.63,35.12
ego,109.63,34.99
ego,109.63,34.86
ego,109.63,34.70
ego,109.63,34.54
ego,109.63,34.36
ego,109.63,34.17
ego,109.64,33.97
ego,109.64,33.76
ego,109.64,33.54
ego,109.64,33.31
ego,109.64,33.08
ego,109.64,32.84
ego,109.65,32.60
ego,109.65,32.36
ego,109.66,32.11
ego,109.66,31.86
ego,109.67,31.61
ego,109.68,31.37
ego,109.68,31.12
ego,109.68,30.89
ego,109.67,30.66
ego,109.67,30.43
ego,109.67,30.22
ego,109.67,30.00
ego,109.67,29.80
ego,109.67,29.60
ego,109.67,29.40
ego,109.67,29.21
ego,109.67,29.03
ego,109.67,28.85
ego,109.67,28.68
ego,109.67,28.51
ego,109.68,28.35
ego,109.68,28.19
ego,109.68,28.04
ego,109.68,27.90
ego,109.68,27.76
ego,109.68,27.62
ego,109.68,27.49
ego,109.68,27.37
ego,109.68,27.25
ego,109.68,27.13
ego,109.67,27.02
ego,109.67,26.92
ego,109.67,26.82
ego,109.67,26.73
ego,109.67,26.66
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.65
ego,109.67,26.64
ego,109.67,26.62
ego,109.67,26.59
ego,109.67,26.55
ego,109.67,26.50
ego,109.67,26.44
ego,109.68,26.37
ego,109.68,26.28
ego,109.68,26.18
ego,109.68,26.06
ego,109.68,25.94
ego,109.68,25.80
ego,109.68,25.64
ego,109.69,25.48
ego,109.69,25.30
ego,109.69,25.11
ego,109.69,24.91
ego,109.69,24.70
ego,109.70,24.48
ego,109.70,24.25
ego,109.70,24.02
ego,109.70,23.78
ego,109.70,23.54
ego,109.71,23.29
ego,109.72,23.05
ego,109.72,22.80
ego,109.73,22.55
ego,109.73,22.30
ego,109.73,22.06
ego,109.73,21.83
ego,109.73,21.60
ego,109.72,21.37
ego,109.72,21.15
ego,109.72,20.94
ego,109.72,20.73
ego,109.72,20.53
ego,109.72,20.33
ego,109.72,20.14
ego,109.72,19.96
ego,109.72,19.78
ego,109.72,19.60
ego,109.72,19.43
ego,109.73,19.27
ego,109.73,19.11
ego,109.73,18.96
ego,109.73,18.81
ego,109.73,18.67
ego,109.73,18.53
ego,109.73,18.40
ego,109.74,18.27
ego,109.74,18.15
ego,109.74,18.03
ego,109.74,17.92
ego,109.74,17.81
ego,109.74,17.71
ego,109.74,17.61
ego,109.74,17.53
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.50
ego,109.74,17.49
ego,109.74,17.49
ego,109.74,17.48
ego,109.74,17.46
ego,109.74,17.44
ego,109.74,17.40
ego,109.74,17.34
ego,109.74,17.28
ego,109.74,17.21
ego,109.74,17.12
ego,109.74,17.02
ego,109.74,16.91
ego,109.75,16.78
ego,109.75,16.65
ego,109.75,16.50
ego,109.75,16.33
ego,109.75,16.16
ego,109.75,15.97
ego,109.75,15.77
ego,109.76,15.55
ego,109.76,15.33
ego,109.76,15.11
ego,109.76,14.87
ego,109.76,14.63
ego,109.77,14.39
ego,109.77,14.15
ego,109.77,13.90
ego,109.78,13.65
ego,109.78,13.40
ego,109.78,13.15
ego,109.78,12.91
ego,109.78,12.66
ego,109.78,12.41
ego,109.78,12.17
ego,109.78,11.93
ego,109.77,11.69
ego,109.77,11.46
ego,109.77,11.23
ego,109.77,11.00
ego,109.77,10.77
ego,109.77,10.54
ego,109.76,10.32
ego,109.76,10.09
ego,109.77,9.87
ego,109.77,9.65
ego,109.77,9.43
ego,109.77,9.21
ego,109.77,8.99
ego,109.77,8.77
ego,109.77,8.55
ego,109.77,8.32
ego,109.76,8.09
ego,109.76,7.86
ego,109.76,7.63
ego,109.77,7.40
ego,109.77,7.17
ego,109.76,6.94
ego,109.76,6.72
ego,109.76,6.50
ego,109.76,6.28
ego,109.77,6.07
ego,109.77,5.86
ego,109.77,5.65
ego,109.77,5.44
ego,109.77,5.23
ego,109.77,5.02
ego,109.77,4.81
ego,109.76,4.59
ego,109.76,4.37
ego,109.76,4.15
ego,109.76,3.92
ego,109.75,3.69
ego,109.75,3.46
ego,109.75,3.22
ego,109.75,2.99
ego,109.75,2.76
ego,109.75,2.53
ego,109.75,2.30
ego,109.76,2.07
ego,109.77,1.84
ego,109.77,1.62
ego,109.77,1.40
ego,109.77,1.18
ego,109.78,0.97
ego,109.78,0.75
ego,109.78,0.54
ego,109.78,0.33
ego,109.78,0.11
ego,109.79,-0.11
ego,109.79,-0.34
ego,109.79,-0.57
ego,109.80,-0.80
ego,109.80,-1.03
ego,109.80,-1.26
ego,109.81,-1.49
ego,109.81,-1.72
ego,109.81,-1.94
ego,109.82,-2.17
ego,109.82,-2.39
ego,109.82,-2.61
ego,109.83,-2.84
ego,109.83,-3.06
ego,109.84,-3.27
ego,109.84,-3.49
ego,109.83,-3.71
ego,109.83,-3.93
ego,109.83,-4.15
ego,109.83,-4.38
ego,109.83,-4.60
ego,109.83,-4.83
ego,109.83,-5.06
ego,109.83,-5.29
ego,109.83,-5.52
ego,109.84,-5.75
ego,109.84,-5.98
ego,109.85,-6.21
ego,109.85,-6.43
ego,109.85,-6.66
ego,109.85,-6.88
ego,109.86,-7.10
ego,109.86,-7.32
ego,109.86,-7.54
ego,109.86,-7.76
ego,109.87,-7.98
ego,109.87,-8.20
ego,109.87,-8.41
ego,109.87,-8.63
ego,109.87,-8.85
ego,109.87,-9.07
ego,109.87,-9.30
ego,109.87,-9.53
ego,109.87,-9.76
ego,109.87,-9.99
ego,109.88,-10.22
ego,109.88,-10.45
ego,109.88,-10.68
ego,109.89,-10.91
ego,109.89,-11.14
ego,109.88,-11.37
ego,109.89,-11.59
ego,109.89,-11.82
ego,109.90,-12.05
ego,109.90,-12.27
ego,109.90,-12.50
ego,109.90,-12.73
ego,109.90,-12.95
ego,109.90,-13.17
ego,109.90,-13.39
ego,109.91,-13.61
ego,109.91,-13.83
ego,109.91,-14.05
ego,109.91,-14.26
ego,109.92,-14.48
ego,109.92,-14.69
ego,109.93,-14.91
ego,109.93,-15.12
ego,109.93,-15.33
ego,109.93,-15.54
ego,109.93,-15.75
ego,109.93,-15.95
ego,109.93,-16.16
ego,109.93,-16.37
ego,109.94,-16.58
ego,109.94,-16.78
ego,109.95,-16.99
ego,109.95,-17.20
ego,109.96,-17.41
ego,109.97,-17.62
ego,109.97,-17.83
ego,109.98,-18.04
ego,109.98,-18.25
ego,109.99,-18.46
ego,109.99,-18.68
ego,109.99,-18.89
ego,109.99,-19.10
ego,110.00,-19.32
ego,110.01,-19.53
ego,110.02,-19.74
ego,110.02,-19.95
ego,110.02,-20.17
ego,110.02,-20.38
ego,110.01,-20.59
ego,110.01,-20.81
ego,110.01,-21.02
ego,110.01,-21.24
ego,110.01,-21.45
ego,110.02,-21.66
ego,110.02,-21.88
ego,110.02,-22.09
ego,110.02,-22.30
ego,110.01,-22.51
ego,110.00,-22.72
ego,109.99,-22.93
ego,109.98,-23.14
ego,109.98,-23.34
ego,109.98,-23.55
ego,109.98,-23.75
ego,109.98,-23.96
ego,109.98,-24.16
ego,109.98,-24.36
ego,109.97,-24.55
ego,109.95,-24.75
ego,109.94,-24.94
ego,109.92,-25.14
ego,109.90,-25.33
ego,109.88,-25.52
ego,109.86,-25.71
ego,109.85,-25.90
ego,109.84,-26.09
ego,109.83,-26.28
ego,109.82,-26.47
ego,109.80,-26.66
ego,109.79,-26.85
ego,109.77,-27.04
ego,109.75,-27.23
ego,109.72,-27.42
ego,109.70,-27.60
ego,109.67,-27.79
ego,109.64,-27.98
ego,109.61,-28.16
ego,109.59,-28.35
ego,109.57,-28.54
ego,109.55,-28.73
ego,109.54,-28.91
ego,109.52,-29.10
ego,109.49,-29.29
ego,109.46,-29.48
ego,109.43,-29.66
ego,109.40,-29.85
ego,109.36,-30.03
ego,109.33,-30.22
ego,109.29,-30.40
ego,109.25,-30.59
ego,109.22,-30.78
ego,109.19,-30.96
ego,109.16,-31.15
ego,109.12,-31.33
ego,109.09,-31.52
ego,109.05,-31.70
ego,109.01,-31.89
ego,108.97,-32.07
ego,108.93,-32.26
ego,108.88,-32.44
ego,108.84,-32.62
ego,108.79,-32.81
ego,108.75,-32.99
ego,108.72,-33.18
ego,108.68,-33.36
ego,108.63,-33.54
ego,108.59,-33.73
ego,108.54,-33.91
ego,108.49,-34.10
ego,108.44,-34.28
ego,108.39,-34.47
ego,108.33,-34.65
ego,108.28,-34.83
ego,108.23,-35.02
ego,108.19,-35.20
ego,108.15,-35.37
ego,108.10,-35.55
ego,108.06,-35.72
ego,108.01,-35.89
ego,107.97,-36.05
ego,107.92,-36.22
ego,107.87,-36.38
ego,107.81,-36.54
ego,107.75,-36.71
ego,107.69,-36.88
ego,107.63,-37.05
ego,107.56,-37.23
ego,107.50,-37.41
ego,107.44,-37.60
ego,107.38,-37.79
ego,107.32,-37.98
ego,107.26,-38.16
ego,107.19,-38.35
ego,107.12,-38.53
ego,107.04,-38.71
ego,106.97,-38.89
ego,106.90,-39.07
ego,106.83,-39.25
ego,106.77,-39.43
ego,106.71,-39.61
ego,106.65,-39.78
ego,106.58,-39.95
ego,106.51,-40.12
ego,106.44,-40.28
ego,106.37,-40.45
ego,106.31,-40.63
ego,106.24,-40.81
ego,106.18,-40.99
ego,106.11,-41.17
ego,106.04,-41.36
ego,105.96,-41.54
ego,105.87,-41.72
ego,105.79,-41.90
ego,105.70,-42.08
ego,105.61,-42.26
ego,105.52,-42.44
ego,105.43,-42.61
ego,105.34,-42.78
ego,105.25,-42.95
ego,105.15,-43.12
ego,105.06,-43.29
ego,104.97,-43.46
ego,104.89,-43.63
ego,104.82,-43.80
ego,104.74,-43.96
ego,104.66,-44.11
ego,104.58,-44.26
ego,104.51,-44.41
ego,104.43,-44.55
ego,104.36,-44.69
ego,104.29,-44.81
ego,104.21,-44.94
ego,104.14,-45.06
ego,104.07,-45.18
ego,104.00,-45.30
ego,103.93,-45.42
ego,103.85,-45.53
ego,103.78,-45.65
ego,103.71,-45.78
ego,103.64,-45.91
ego,103.57,-46.05
ego,103.50,-46.18
ego,103.42,-46.32
ego,103.33,-46.46
ego,103.24,-46.61
ego,103.15,-46.76
ego,103.07,-46.91
ego,102.97,-47.07
ego,102.86,-47.23
ego,102.76,-47.38
ego,102.65,-47.55
ego,102.54,-47.71
ego,102.43,-47.88
ego,102.31,-48.04
ego,102.19,-48.21
ego,102.08,-48.37
ego,101.97,-48.54
ego,101.86,-48.70
ego,101.75,-48.86
ego,101.63,-49.02
ego,101.52,-49.18
ego,101.42,-49.34
ego,101.33,-49.51
ego,101.23,-49.67
ego,101.13,-49.83
ego,101.03,-49.99
ego,100.93,-50.15
ego,100.82,-50.30
ego,100.72,-50.46
ego,100.61,-50.62
ego,100.50,-50.77
ego,100.39,-50.93
ego,100.29,-51.08
ego,100.18,-51.24
ego,100.07,-51.39
ego,99.95,-51.54
ego,99.83,-51.68
ego,99.71,-51.83
ego,99.58,-51.97
ego,99.45,-52.10
ego,99.32,-52.24
ego,99.19,-52.38
ego,99.06,-52.52
ego,98.94,-52.67
ego,98.83,-52.82
ego,98.71,-52.98
ego,98.59,-53.12
ego,98.48,-53.27
ego,98.36,-53.42
ego,98.24,-53.57
ego,98.12,-53.72
ego,98.00,-53.86
ego,97.88,-54.01
ego,97.76,-54.16
ego,97.64,-54.30
ego,97.52,-54.45
ego,97.40,-54.59
ego,97.27,-54.74
ego,97.15,-54.88
ego,97.03,-55.02
ego,96.91,-55.16
ego,96.79,-55.30
ego,96.66,-55.44
ego,96.54,-55.58
ego,96.41,-55.72
ego,96.27,-55.86
ego,96.13,-56.00
ego,96.00,-56.15
ego,95.86,-56.29
ego,95.72,-56.44
ego,95.58,-56.58
ego,95.45,-56.71
ego,95.31,-56.84
ego,95.17,-56.95
ego,95.04,-57.06
ego,94.91,-57.17
ego,94.78,-57.26
ego,94.66,-57.35
ego,94.54,-57.44
ego,94.43,-57.52
ego,94.32,-57.59
ego,94.21,-57.66
ego,94.12,-57.73
ego,94.02,-57.80
ego,93.93,-57.86
ego,93.86,-57.91
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.84,-57.92
ego,93.83,-57.93
ego,93.83,-57.93
ego,93.81,-57.94
ego,93.79,-57.96
ego,93.75,-57.98
ego,93.71,-58.01
ego,93.66,-58.04
ego,93.59,-58.08
ego,93.52,-58.12
ego,93.44,-58.18
ego,93.34,-58.24
ego,93.24,-58.31
ego,93.13,-58.39
ego,93.00,-58.47
ego,92.87,-58.56
ego,92.72,-58.66
ego,92.57,-58.76
ego,92.40,-58.87
ego,92.24,-58.98
ego,92.08,-59.10
ego,91.91,-59.22
ego,91.73,-59.35
ego,91.55,-59.47
ego,91.37,-59.60
ego,91.19,-59.73
ego,91.01,-59.87
ego,90.84,-60.01
ego,90.66,-60.15
ego,90.49,-60.28
ego,90.32,-60.41
ego,90.15,-60.54
ego,89.99,-60.65
ego,89.83,-60.76
ego,89.67,-60.86
ego,89.52,-60.96
ego,89.37,-61.05
ego,89.23,-61.14
ego,89.10,-61.22
ego,88.97,-61.30
ego,88.85,-61.37
ego,88.73,-61.44
ego,88.62,-61.50
ego,88.51,-61.56
ego,88.41,-61.62
ego,88.31,-61.67
ego,88.22,-61.72
ego,88.13,-61.77
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
ego,88.08,-61.80
